bounding_rect.aspect_ratio,rotated_rect.rotated_angle,contour_feature.grayscale,contour_feature.point_areas,label
0.5833333333333334,0.20483279758029513,1.0,0.018310546875,0
0.45454545454545453,0.20483277638753256,1.0,0.0078125,0
0.38461538461538464,0.0,1.0,0.016357421875,0
0.35714285714285715,0.0,1.0,0.021484375,0
0.23076923076923078,0.0,1.0,0.010498046875,0
0.375,0.0,1.0,0.027099609375,0
0.21739130434782608,0.09033448961046008,1.0,0.12744140625,0
0.23404255319148937,0.10513695610894097,1.0,0.1337890625,0
0.46153846153846156,0.0,1.0,0.024169921875,0
0.26666666666666666,0.0,1.0,0.016845703125,0
0.25,0.0,1.0,0.119873046875,0
0.6363636363636364,0.29516720241970484,1.0,0.017822265625,0
0.2702702702702703,0.10513695610894097,1.0,0.32763671875,0
0.23376623376623376,0.10513695610894097,1.0,0.388427734375,0
0.34375,0.09033447901407878,1.0,0.0927734375,0
0.5483870967741935,0.29516720241970484,1.0,0.099365234375,0
0.3076923076923077,0.0,1.0,0.01318359375,0
0.375,0.0,1.0,0.02783203125,0
0.21739130434782608,0.0,1.0,0.03125,0
0.24324324324324326,0.07044657071431477,1.0,0.093017578125,0
0.45454545454545453,0.0,1.0,0.013916015625,0
0.3333333333333333,0.0,1.0,0.013427734375,0
0.35294117647058826,0.0,1.0,0.026611328125,0
0.4444444444444444,0.0,1.0,0.008544921875,0
0.4,0.0,1.0,0.009521484375,0
0.3076923076923077,0.0,1.0,0.01318359375,0
0.4,0.0,1.0,0.026123046875,0
0.1875,0.0,1.0,0.4443359375,0
0.19230769230769232,0.0,1.0,0.392333984375,0
0.3333333333333333,0.0,1.0,0.012939453125,0
0.2631578947368421,0.0,1.0,0.025390625,0
0.5454545454545454,0.20483279758029513,1.0,0.012451171875,0
0.3333333333333333,0.0,1.0,0.011474609375,0
0.3333333333333333,0.0,1.0,0.023193359375,0
0.45454545454545453,0.0,1.0,0.013916015625,0
0.3333333333333333,0.0,1.0,0.01318359375,0
0.3,0.0,1.0,0.03173828125,0
0.22857142857142856,0.0,1.0,0.081787109375,0
0.21052631578947367,0.0,1.0,0.086669921875,0
0.4,0.0,1.0,0.025634765625,0
0.2857142857142857,0.0,1.0,0.012451171875,0
0.375,0.0,1.0,0.02880859375,0
0.2916666666666667,0.0,1.0,0.050048828125,0
0.4166666666666667,0.17717107137044272,1.0,0.04638671875,0
0.2777777777777778,0.10513690312703451,1.0,0.019775390625,0
0.2571428571428571,0.0791668521033393,1.0,0.08642578125,0
0.3076923076923077,0.0,1.0,0.0146484375,0
0.4,0.0,1.0,0.0263671875,0
0.3181818181818182,0.0791668521033393,1.0,0.036376953125,0
0.29411764705882354,0.15595821804470486,1.0,0.067626953125,0
0.45454545454545453,0.24223785400390624,1.0,0.01123046875,0
0.23076923076923078,0.0,1.0,0.010498046875,0
0.3333333333333333,0.0,1.0,0.028076171875,0
0.3076923076923077,0.0,1.0,0.013427734375,0
0.4,0.0,1.0,0.026123046875,0
0.375,0.0,1.0,0.023681640625,0
0.3333333333333333,0.0,1.0,0.01025390625,0
0.3333333333333333,0.0,1.0,0.0263671875,0
0.36363636363636365,0.0,1.0,0.011474609375,0
0.3076923076923077,0.0,1.0,0.01171875,0
0.3333333333333333,0.0,1.0,0.02734375,0
0.2948717948717949,0.10513695610894097,1.0,0.43359375,0
0.2054794520547945,0.07916683620876735,1.0,0.287353515625,0
4.428571428571429,0.8989969253540039,1.0,0.197021484375,0
0.3076923076923077,0.0,1.0,0.013427734375,0
0.29411764705882354,0.0,1.0,0.02490234375,0
0.24390243902439024,0.0791668521033393,1.0,0.112548828125,0
0.3333333333333333,0.16950132581922744,1.0,0.0517578125,0
0.35,0.09033446841769749,1.0,0.035888671875,0
0.3125,0.20483279758029513,1.0,0.069580078125,0
0.23529411764705882,0.0,1.0,0.080322265625,0
0.20512820512820512,0.0,1.0,0.09375,0
0.29411764705882354,0.0,1.0,0.024169921875,0
0.29411764705882354,0.15595821804470486,1.0,0.073486328125,0
0.42857142857142855,0.0,1.0,0.024169921875,0
0.3076923076923077,0.0,1.0,0.0107421875,0
0.3333333333333333,0.0,1.0,0.027587890625,0
0.2571428571428571,0.0,1.0,0.08349609375,0
0.20512820512820512,0.0,1.0,0.09619140625,0
0.24390243902439024,0.0791668521033393,1.0,0.111572265625,0
0.34615384615384615,0.139208984375,1.0,0.050048828125,0
0.2962962962962963,0.0,1.0,0.059326171875,0
0.3333333333333333,0.15595821804470486,1.0,0.0322265625,0
0.46153846153846156,0.15595821804470486,1.0,0.0166015625,0
0.3076923076923077,0.0,1.0,0.01220703125,0
0.2777777777777778,0.0,1.0,0.025390625,0
0.29411764705882354,0.0,1.0,0.022705078125,0
0.30303030303030304,0.15595821804470486,1.0,0.07080078125,0
0.3333333333333333,0.0,1.0,0.011962890625,0
0.3076923076923077,0.0,1.0,0.011474609375,0
0.3333333333333333,0.0,1.0,0.025634765625,0
0.2727272727272727,0.0,1.0,0.035400390625,0
0.225,0.0,1.0,0.108642578125,0
0.23076923076923078,0.0,1.0,0.010498046875,0
0.3333333333333333,0.0,1.0,0.02734375,0
0.36363636363636365,0.0,1.0,0.0126953125,0
0.3125,0.1256659189860026,1.0,0.01611328125,0
0.2647058823529412,0.0791668521033393,1.0,0.080322265625,0
0.2857142857142857,0.1051369137234158,1.0,0.030517578125,0
0.21052631578947367,0.0,1.0,0.09423828125,0
0.2692307692307692,0.0,1.0,0.0458984375,0
0.3684210526315789,0.0,1.0,0.040771484375,0
0.2857142857142857,0.0,1.0,0.014404296875,0
0.23076923076923078,0.0,1.0,0.11376953125,0
0.38461538461538464,0.1256659189860026,1.0,0.008056640625,0
0.45454545454545453,0.15595821804470486,1.0,0.010498046875,0
0.25,0.0,1.0,0.009765625,0
0.3333333333333333,0.0,1.0,0.029052734375,0
0.45454545454545453,0.0,1.0,0.0146484375,0
0.3076923076923077,0.0,1.0,0.010009765625,0
0.35294117647058826,0.0,1.0,0.031494140625,0
0.1875,0.0,1.0,0.055908203125,0
0.23255813953488372,0.0,1.0,0.128662109375,0
0.45454545454545453,0.15595821804470486,1.0,0.010986328125,0
0.3076923076923077,0.0,1.0,0.01318359375,0
0.3333333333333333,0.0,1.0,0.028564453125,0
0.38461538461538464,0.12566587660047743,1.0,0.01513671875,0
0.4,0.0,1.0,0.010009765625,0
0.23076923076923078,0.0,1.0,0.0107421875,0
0.3333333333333333,0.0,1.0,0.0283203125,0
0.3333333333333333,0.0,1.0,0.058349609375,0
0.42857142857142855,0.15595821804470486,1.0,0.040283203125,0
0.36363636363636365,0.0,1.0,0.0107421875,0
0.35294117647058826,0.0,1.0,0.027099609375,0
0.45454545454545453,0.0,1.0,0.012939453125,0
0.4166666666666667,0.0,1.0,0.012451171875,0
0.3333333333333333,0.0,1.0,0.027587890625,0
0.3076923076923077,0.0,1.0,0.013916015625,0
0.375,0.0,1.0,0.02734375,0
0.3076923076923077,0.0,1.0,0.013427734375,0
0.3333333333333333,0.0,1.0,0.02880859375,0
0.45454545454545453,0.0,1.0,0.01318359375,0
0.3076923076923077,0.0,1.0,0.01416015625,0
0.375,0.0,1.0,0.0283203125,0
0.3684210526315789,0.15595821804470486,1.0,0.032958984375,0
0.3157894736842105,0.0,1.0,0.03515625,0
0.3333333333333333,0.0,1.0,0.013671875,0
0.375,0.0,1.0,0.0263671875,0
0.3333333333333333,0.09033446841769749,1.0,0.04150390625,0
0.34615384615384615,0.15595821804470486,1.0,0.045654296875,0
0.35714285714285715,0.10513690312703451,1.0,0.0126953125,0
0.35294117647058826,0.0,1.0,0.02783203125,0
0.2553191489361702,0.048874579535590275,1.0,0.16943359375,0
0.17647058823529413,0.0,1.0,0.053466796875,0
0.3333333333333333,0.0,1.0,0.01708984375,0
0.3076923076923077,0.0,1.0,0.014404296875,0
0.375,0.0,1.0,0.02783203125,0
0.35185185185185186,0.15595821804470486,1.0,0.18115234375,0
0.34210526315789475,0.17717107137044272,1.0,0.07275390625,0
0.7647058823529411,0.4295533921983507,1.0,0.0478515625,0
0.23076923076923078,0.0,1.0,0.010986328125,0
0.3157894736842105,0.0,1.0,0.030029296875,0
0.21739130434782608,0.10513695610894097,1.0,0.097412109375,0
0.2549019607843137,0.139208984375,1.0,0.143798828125,0
0.45454545454545453,0.0,1.0,0.013671875,0
0.6153846153846154,0.29516720241970484,1.0,0.02099609375,0
0.23076923076923078,0.0,1.0,0.010498046875,0
0.3333333333333333,0.0,1.0,0.029052734375,0
0.24444444444444444,0.12566587660047743,1.0,0.1025390625,0
0.2553191489361702,0.10513695610894097,1.0,0.120361328125,0
0.5454545454545454,0.0,1.0,0.02001953125,0
0.7777777777777778,0.3743340386284722,1.0,0.012451171875,0
0.23076923076923078,0.0,1.0,0.0107421875,0
0.35294117647058826,0.0,1.0,0.028076171875,0
0.23684210526315788,0.0,1.0,0.086669921875,0
0.225,0.0,1.0,0.103759765625,0
0.22448979591836735,0.09033448961046008,1.0,0.138916015625,0
0.24,0.07044652303059896,1.0,0.157470703125,0
0.4,0.0,1.0,0.025146484375,0
0.6153846153846154,0.24223785400390624,1.0,0.025146484375,0
0.3076923076923077,0.0,1.0,0.0126953125,0
0.3,0.0,1.0,0.03125,0
0.2727272727272727,0.0,1.0,0.075439453125,0
0.23529411764705882,0.0,1.0,0.017333984375,0
0.26229508196721313,0.10513695610894097,1.0,0.2275390625,0
0.23809523809523808,0.05771586100260417,1.0,0.25439453125,0
0.391304347826087,0.1256659189860026,1.0,0.053955078125,0
0.5909090909090909,0.29516720241970484,1.0,0.05126953125,0
0.3076923076923077,0.0,1.0,0.012939453125,0
0.35294117647058826,0.0,1.0,0.027099609375,0
0.45454545454545453,0.0,1.0,0.014404296875,0
0.25,0.0,1.0,0.01025390625,0
0.35294117647058826,0.0,1.0,0.030517578125,0
0.2777777777777778,0.0,1.0,0.019775390625,0
0.23076923076923078,0.0,1.0,0.105712890625,0
0.23404255319148937,0.0,1.0,0.164794921875,0
0.2,0.0,1.0,0.035400390625,0
0.4375,0.17717106077406142,1.0,0.024658203125,0
0.3076923076923077,0.0,1.0,0.012939453125,0
0.35294117647058826,0.0,1.0,0.02783203125,0
0.23333333333333334,0.0,1.0,0.0615234375,0
0.23809523809523808,0.0,1.0,0.133544921875,0
0.5,0.0,1.0,0.013671875,0
0.21428571428571427,0.0,1.0,0.01123046875,0
0.35294117647058826,0.0,1.0,0.03173828125,0
0.21739130434782608,0.06345104641384548,1.0,0.124267578125,0
0.2,0.0,1.0,0.1171875,0
0.3076923076923077,0.0,1.0,0.011962890625,0
0.5384615384615384,0.0,1.0,0.0283203125,0
0.23076923076923078,0.0,1.0,0.117431640625,0
0.6,0.29516720241970484,1.0,0.01171875,0
0.4166666666666667,0.0,1.0,0.015869140625,0
0.3333333333333333,0.0,1.0,0.0126953125,0
0.3076923076923077,0.0,1.0,0.011474609375,0
0.29411764705882354,0.0,1.0,0.025634765625,0
0.3684210526315789,0.1256659189860026,1.0,0.036376953125,0
0.30303030303030304,0.15595821804470486,1.0,0.07080078125,0
0.2692307692307692,0.0,1.0,0.048828125,0
0.4406779661016949,0.20483279758029513,1.0,0.255859375,0
1.6521739130434783,0.6695013046264648,1.0,0.14306640625,0
0.23076923076923078,0.0,1.0,0.0107421875,0
0.3333333333333333,0.0,1.0,0.029052734375,0
0.4,0.0,1.0,0.025634765625,0
0.3076923076923077,0.0,1.0,0.01220703125,0
0.35294117647058826,0.0,1.0,0.027099609375,0
0.2727272727272727,0.0,1.0,0.00830078125,0
0.3333333333333333,0.0,1.0,0.02099609375,0
0.23076923076923078,0.0,1.0,0.0107421875,0
0.3333333333333333,0.0,1.0,0.02783203125,0
0.35294117647058826,0.1051369137234158,1.0,0.026123046875,0
0.29411764705882354,0.12566587660047743,1.0,0.072998046875,0
0.3125,0.0,1.0,0.019775390625,0
0.25,0.0,1.0,0.01806640625,0
0.23076923076923078,0.0,1.0,0.010498046875,0
0.35294117647058826,0.0,1.0,0.0283203125,0
0.28125,0.0,1.0,0.076171875,0
0.25,0.0,1.0,0.01513671875,0
0.4166666666666667,0.0,1.0,0.01513671875,0
0.3076923076923077,0.0,1.0,0.011474609375,0
0.375,0.0,1.0,0.025390625,0
0.45454545454545453,0.0,1.0,0.013427734375,0
0.3333333333333333,0.0,1.0,0.012939453125,0
0.3333333333333333,0.0,1.0,0.028564453125,0
0.5555555555555556,0.24223785400390624,1.0,0.009521484375,0
0.23076923076923078,0.0,1.0,0.010009765625,0
0.35294117647058826,0.0,1.0,0.02783203125,0
0.21951219512195122,0.0,1.0,0.103271484375,0
0.225,0.0,1.0,0.0859375,0
0.5,0.0,1.0,0.022705078125,0
0.3076923076923077,0.0,1.0,0.013916015625,0
0.35294117647058826,0.0,1.0,0.027587890625,0
0.28,0.12566587660047743,1.0,0.330810546875,0
0.2564102564102564,0.09033448961046008,1.0,0.402587890625,0
0.30303030303030304,0.1256659189860026,1.0,0.09375,0
0.59375,0.29516720241970484,1.0,0.1044921875,0
0.3333333333333333,0.0,1.0,0.01318359375,0
0.4,0.0,1.0,0.026123046875,0
0.2857142857142857,0.0,1.0,0.032958984375,0
0.24324324324324326,0.0,1.0,0.09130859375,0
0.42857142857142855,0.0,1.0,0.0263671875,0
0.23076923076923078,0.0,1.0,0.01025390625,0
0.3157894736842105,0.0,1.0,0.029541015625,0
0.3076923076923077,0.0,1.0,0.013427734375,0
0.35714285714285715,0.0,1.0,0.019775390625,0
0.4166666666666667,0.10513695610894097,1.0,0.01123046875,0
0.3333333333333333,0.0,1.0,0.029296875,0
0.45454545454545453,0.0,1.0,0.014404296875,0
0.2857142857142857,0.0,1.0,0.011962890625,0
0.3125,0.0,1.0,0.025146484375,0
0.3333333333333333,0.12566587660047743,1.0,0.00927734375,0
0.3076923076923077,0.0,1.0,0.013427734375,0
0.375,0.0,1.0,0.02880859375,0
0.29411764705882354,0.0,1.0,0.0234375,0
0.3142857142857143,0.17717107137044272,1.0,0.07861328125,0
0.20588235294117646,0.035331471761067705,1.0,0.309326171875,0
0.17391304347826086,0.0,1.0,0.0234375,0
0.3684210526315789,0.18554712931315104,1.0,0.17529296875,0
2.6666666666666665,0.79516724480523,1.0,0.314453125,0
0.3076923076923077,0.0,1.0,0.01416015625,0
0.3125,0.0,1.0,0.02392578125,0
0.2692307692307692,0.1051369137234158,1.0,0.043701171875,0
0.24390243902439024,0.0,1.0,0.124755859375,0
0.2857142857142857,0.0,1.0,0.01416015625,0
0.375,0.0,1.0,0.02880859375,0
0.3333333333333333,0.0,1.0,0.013427734375,0
0.35294117647058826,0.0,1.0,0.029052734375,0
0.25,0.0,1.0,0.09033203125,0
0.21052631578947367,0.0,1.0,0.08935546875,0
0.2127659574468085,0.10513695610894097,1.0,0.135986328125,0
0.2127659574468085,0.0,1.0,0.13427734375,0
0.46153846153846156,0.0,1.0,0.024658203125,0
0.21428571428571427,0.0,1.0,0.011474609375,0
0.5833333333333334,0.29516720241970484,1.0,0.019287109375,0
0.25,0.0,1.0,0.117919921875,0
0.3076923076923077,0.0,1.0,0.01171875,0
0.45454545454545453,0.0,1.0,0.01513671875,0
0.2857142857142857,0.1051369137234158,1.0,0.0107421875,0
0.2903225806451613,0.09033447901407878,1.0,0.0673828125,0
0.23809523809523808,0.0,1.0,0.03271484375,0
0.23809523809523808,0.0,1.0,0.130615234375,0
0.3333333333333333,0.07044657601250542,1.0,0.0625,0
0.38095238095238093,0.20483279758029513,1.0,0.034912109375,0
0.5,0.0,1.0,0.013671875,0
0.3333333333333333,0.0,1.0,0.01318359375,0
0.4,0.0,1.0,0.026611328125,0
0.24561403508771928,0.048874579535590275,1.0,0.181884765625,0
0.22033898305084745,0.12566587660047743,1.0,0.21533203125,0
0.42105263157894735,0.15595827102661133,1.0,0.0419921875,0
0.5882352941176471,0.29516720241970484,1.0,0.037109375,0
0.3333333333333333,0.0,1.0,0.013671875,0
0.375,0.0,1.0,0.027099609375,0
0.45454545454545453,0.0,1.0,0.01416015625,0
0.2857142857142857,0.0,1.0,0.0146484375,0
0.3125,0.0,1.0,0.023681640625,0
0.3076923076923077,0.0,1.0,0.06591796875,0
0.42105263157894735,0.15595821804470486,1.0,0.035400390625,0
0.24390243902439024,0.1051369137234158,1.0,0.1123046875,0
0.3333333333333333,0.15595821804470486,1.0,0.0419921875,0
0.3333333333333333,0.09033446841769749,1.0,0.017578125,0
0.30303030303030304,0.15595821804470486,1.0,0.070068359375,0
0.45454545454545453,0.0,1.0,0.013916015625,0
0.25,0.0,1.0,0.01025390625,0
0.3157894736842105,0.0,1.0,0.03271484375,0
0.35294117647058826,0.0,1.0,0.026611328125,0
0.3142857142857143,0.17717107137044272,1.0,0.08349609375,0
0.24,0.0,1.0,0.042724609375,0
0.21951219512195122,0.0,1.0,0.11083984375,0
0.45454545454545453,0.0,1.0,0.014892578125,0
0.2857142857142857,0.0,1.0,0.01318359375,0
0.3333333333333333,0.0,1.0,0.03125,0
0.19047619047619047,0.0,1.0,0.10205078125,0
0.44642857142857145,0.22840050591362848,1.0,0.216552734375,0
2.1739130434782608,0.7715994940863715,1.0,0.193603515625,0
0.25,0.0,1.0,0.009765625,0
0.35294117647058826,0.0,1.0,0.028564453125,0
0.20454545454545456,0.0,1.0,0.105712890625,0
0.2391304347826087,0.05771586100260417,1.0,0.125244140625,0
0.5,0.0,1.0,0.011962890625,0
0.2,0.0,1.0,0.012451171875,0
0.5454545454545454,0.15595821804470486,1.0,0.015869140625,0
0.25,0.0,1.0,0.11767578125,0
0.2537313432835821,0.07916683620876735,1.0,0.29296875,0
0.2153846153846154,0.09033448961046008,1.0,0.2490234375,0
0.34615384615384615,0.0,1.0,0.088134765625,0
0.6666666666666666,0.42955343458387585,1.0,0.040771484375,0
0.3333333333333333,0.0,1.0,0.013671875,0
0.375,0.0,1.0,0.02783203125,0
0.45454545454545453,0.0,1.0,0.014404296875,0
0.3076923076923077,0.0,1.0,0.013427734375,0
0.2777777777777778,0.0,1.0,0.026611328125,0
0.25,0.0,1.0,0.009765625,0
0.3076923076923077,0.0,1.0,0.01123046875,0
0.35294117647058826,0.0,1.0,0.02490234375,0
0.3076923076923077,0.0,1.0,0.013671875,0
0.375,0.0,1.0,0.02685546875,0
0.2894736842105263,0.15595821804470486,1.0,0.32861328125,0
0.2564102564102564,0.09033448961046008,1.0,0.423583984375,0
0.30303030303030304,0.1256659189860026,1.0,0.08837890625,0
0.5454545454545454,0.25776214599609376,1.0,0.11669921875,0
0.36363636363636365,0.0,1.0,0.01220703125,0
0.35294117647058826,0.0,1.0,0.02587890625,0
0.5555555555555556,0.0,1.0,0.010986328125,0
0.23076923076923078,0.0,1.0,0.0107421875,0
0.35294117647058826,0.0,1.0,0.028076171875,0
0.2631578947368421,0.0,1.0,0.022705078125,0
0.23684210526315788,0.0,1.0,0.1005859375,0
0.22580645161290322,0.0,1.0,0.053955078125,0
0.23684210526315788,0.0,1.0,0.094970703125,0
0.21621621621621623,0.0,1.0,0.089599609375,0
0.19444444444444445,0.0,1.0,0.075927734375,0
0.3076923076923077,0.0,1.0,0.01513671875,0
0.375,0.0,1.0,0.027099609375,0
0.3333333333333333,0.0,1.0,0.018798828125,0
0.46153846153846156,0.0,1.0,0.02001953125,0
0.3076923076923077,0.0,1.0,0.0126953125,0
0.375,0.0,1.0,0.02685546875,0
0.3333333333333333,0.0,1.0,0.013671875,0
0.375,0.0,1.0,0.02783203125,0
0.35714285714285715,0.0,1.0,0.01708984375,0
0.38461538461538464,0.10513690312703451,1.0,0.01318359375,0
0.375,0.0,1.0,0.026123046875,0
0.4,0.0,1.0,0.009765625,0
0.38461538461538464,0.0,1.0,0.013916015625,0
0.3157894736842105,0.0,1.0,0.028076171875,0
0.4166666666666667,0.0,1.0,0.016845703125,0
0.3076923076923077,0.0,1.0,0.011962890625,0
0.35294117647058826,0.0,1.0,0.025634765625,0
0.2857142857142857,0.10513695610894097,1.0,0.027099609375,0
0.22857142857142856,0.0,1.0,0.076171875,0
0.25,0.0,1.0,0.009521484375,0
0.35714285714285715,0.0,1.0,0.014892578125,0
0.23076923076923078,0.0,1.0,0.010498046875,0
0.3333333333333333,0.0,1.0,0.025146484375,0
0.3333333333333333,0.0791668521033393,1.0,0.053466796875,0
0.3333333333333333,0.17717107137044272,1.0,0.0400390625,0
0.21428571428571427,0.07916683620876735,1.0,0.091064453125,0
0.2222222222222222,0.0,1.0,0.126708984375,0
0.5555555555555556,0.20483275519476996,1.0,0.0087890625,0
0.26666666666666666,0.0,1.0,0.01416015625,0
