bounding_rect_ratio rotated_rect_angle greyscale point_area bingo
0.36363636363636365 0.08438491821289062 0.684593837535014 0.123046875 1
1.0833333333333333 0.4096655103895399 0.5171963038088798 0.04248046875 0
1.1818181818181819 0.5577159033881294 0.4134210205821459 0.07861328125 0
1.1047619047619048 0.5469136555989583 0.4389103339670834 0.9970703125 0
1.25 0.5577159033881294 0.40905628438425734 0.06787109375 0
1.3043478260869565 0.5903344896104601 0.7263516554162649 0.14892578125 0
0.34285714285714286 0.09717958238389757 0.7062388591800357 0.150390625 1
0.20588235294117646 0.0 0.6868119836767195 0.09619140625 1
0.4444444444444444 0.0 0.658727881396461 0.06005859375 0
0.7058823529411765 0.2513318379720052 0.6088773971126912 0.04443359375 0
0.47058823529411764 0.1659046596950955 0.7085207612456748 0.1328125 1
0.40625 0.17717107137044272 0.6738743645606391 0.10546875 1
0.3055555555555556 0.035331471761067705 0.7238679185029061 0.14990234375 1
0.4117647058823529 0.139208984375 0.7158209848825026 0.1279296875 1
0.6666666666666666 0.29516722361246744 0.630239651416122 0.0439453125 0
0.5882352941176471 0.0 0.663099128540305 0.0703125 0
0.3333333333333333 0.0 0.5540616246498599 0.0546875 1
0.45714285714285713 0.15595821804470486 0.7261050761768122 0.14013671875 1
0.3611111111111111 0.08438491821289062 0.7106779368638951 0.16650390625 1
0.6875 0.18554712931315104 0.652125629012667 0.05517578125 0
0.5 0.0 0.7004929346040092 0.08740234375 0
0.6111111111111112 0.24223785400390624 0.6318679050567596 0.04638671875 0
0.631578947368421 0.33049869537353516 0.6634607127522542 0.06689453125 0
0.4411764705882353 0.11799613104926215 0.7415445600622921 0.13525390625 1
0.3333333333333333 0.05521935356987847 0.7068072512023678 0.1552734375 1
0.5263157894736842 0.11449828677707248 0.7100818280067933 0.06201171875 0
0.5263157894736842 0.139208984375 0.6693432928727046 0.0615234375 0
0.5 0.12566587660047743 0.6158971115327851 0.04541015625 0
0.45714285714285713 0.20483279758029513 0.7238041713500687 0.1533203125 1
0.3333333333333333 0.07044652303059896 0.7127199597787833 0.1142578125 0
2.0 0.79516724480523 0.7238001476741324 0.11669921875 0
0.3888888888888889 0.12566587660047743 0.7155971479500891 0.150390625 1
0.23529411764705882 0.0 0.6725738396624472 0.11572265625 1
0.6842105263157895 0.20483279758029513 0.7102232087803675 0.07763671875 0
0.4444444444444444 0.0 0.6254739912493923 0.05908203125 0
0.9333333333333333 0.3948630862765842 0.5933634992458522 0.0380859375 0
0.17857142857142858 0.0 0.6265984654731458 0.05615234375 0
0.45714285714285713 0.14711685180664064 0.7358340437624324 0.134765625 1
0.34285714285714286 0.12566587660047743 0.6987363834422657 0.15380859375 1
0.5882352941176471 0.1256659189860026 0.6573443412452701 0.0556640625 0
0.5263157894736842 0.0 0.6890470838016736 0.07666015625 0
0.34285714285714286 0.05292943318684896 0.6991351422723973 0.14501953125 1
0.34375 0.12566587660047743 0.6757302921168467 0.095703125 1
0.36 0.15595821804470486 0.6027596223674655 0.052734375 1
3.0 0.8855016920301649 0.6868044515103339 0.1083984375 0
0.5789473684210527 0.26624988979763453 0.702099847031011 0.06884765625 0
0.48 0.0 0.7384344362745098 0.125 0
0.6363636363636364 0.3228289286295573 0.6705610021786492 0.0703125 0
0.2247191011235955 0.08377168443467882 0.4431318158331294 0.35205078125 0
0.5357142857142857 0.045395745171440974 0.6419073083778967 0.107421875 0
0.5 0.22203453911675347 0.7226066897347173 0.1162109375 1
3.6666666666666665 0.8370938936869303 0.4518188854489164 0.296875 0
2.8955223880597014 0.8359949853685167 0.46479829744987144 1.81298828125 0
2.533333333333333 0.8144528283013238 0.41689109378691236 0.0810546875 0
1.85 0.7715994940863715 0.7289644770374993 0.18408203125 0
0.4594594594594595 0.14711685180664064 0.7319424321452719 0.1982421875 1
0.36363636363636365 0.14711685180664064 0.6867102396514161 0.0966796875 1
2.7636363636363637 0.7839996125962999 0.4423946730491884 0.31201171875 0
2.2794117647058822 0.7889260821872287 0.45064899199116265 1.38671875 0
1.7222222222222223 0.7048327763875325 0.7366758784050533 0.1455078125 0
0.5555555555555556 0.22840050591362848 0.7328559249786871 0.16845703125 1
0.9230769230769231 0.43654895358615453 0.7015196078431372 0.1171875 0
0.3888888888888889 0.11982557508680555 0.7114076301447096 0.15283203125 1
0.21875 0.035331471761067705 0.6159542077700646 0.07861328125 1
1.0 0.4096655527750651 0.7086104006820119 0.0673828125 0
0.2777777777777778 0.0 0.722472625413802 0.150390625 1
0.41379310344827586 0.139208984375 0.7130062505351485 0.11181640625 0
1.1304347826086956 0.5791668362087674 0.6950560224089637 0.13671875 0
0.2916666666666667 0.0 0.6019900497512437 0.0654296875 1
0.25 0.0 0.5561294436473776 0.06005859375 1
0.2962962962962963 0.0 0.6156647274294333 0.0888671875 1
0.23076923076923078 0.0 0.5810806765454274 0.06396484375 1
0.3333333333333333 0.045395745171440974 0.7220222417325138 0.130859375 0
1.2 0.5 0.5134478570189138 0.05517578125 0
0.7083333333333334 0.31789402431911895 0.4146214777301649 0.07373046875 0
0.5526315789473685 0.32456995646158854 0.43063703389381003 0.54150390625 0
0.7619047619047619 0.37433412339952254 0.43289253685970513 0.06298828125 0
0.8260869565217391 0.5 0.6960681654860897 0.09326171875 0
0.2777777777777778 0.0 0.699471863048625 0.15771484375 1
0.35714285714285715 0.0 0.6867260843731432 0.08056640625 0
1.8461538461538463 0.7048327763875325 0.6741830065359476 0.087890625 0
0.3611111111111111 0.11449830796983507 0.7158288770053476 0.1611328125 1
0.3 0.139208984375 0.5864101615488962 0.07763671875 1
2.7045454545454546 0.7915705574883355 0.4376349924585219 0.3173828125 0
2.326923076923077 0.7932781643337674 0.46200505658821356 0.88232421875 0
1.7333333333333334 0.7048327763875325 0.7150089126559714 0.107421875 0
0.34782608695652173 0.0 0.7143828629717783 0.08447265625 1
0.7142857142857143 0.2422378963894314 0.6647632152276115 0.08349609375 1
0.4444444444444444 0.12566587660047743 0.5648675965231454 0.04736328125 0
0.45454545454545453 0.19003033108181425 0.7378083491461102 0.12109375 1
0.4 0.11982557508680555 0.7095853423336548 0.14892578125 1
0.4666666666666667 0.1051369137234158 0.7260232248239101 0.15087890625 1
0.68 0.33049869537353516 0.6983393357342937 0.095703125 1
0.3684210526315789 0.06345104641384548 0.6480887304416717 0.04833984375 0
0.32 0.11449830796983507 0.5928104575163399 0.0556640625 0
0.47058823529411764 0.10513695610894097 0.487234893957583 0.0478515625 0
0.2653061224489796 0.13157865736219618 0.43569762310068727 0.15185546875 0
0.41379310344827586 0.12566587660047743 0.6654136210697296 0.08251953125 0
2.5 0.7752793418036567 0.41090489671804553 0.09130859375 0
2.4310344827586206 0.7486681620279948 0.4128721255944238 0.14697265625 0
2.125 0.7577621459960937 0.4615486471947839 1.61962890625 0
2.1875 0.7513318167792427 0.4260426822662767 0.08837890625 0
2.0 0.7715994940863715 0.7301217980228303 0.17529296875 0
0.75 0.16950132581922744 0.4541279669762642 0.037109375 0
0.12857142857142856 0.045395739873250324 0.39252501000400164 0.11962890625 0
0.7586206896551724 0.41742880079481337 0.7148838612368025 0.15869140625 0
0.41935483870967744 0.177171081966824 0.7035627868168545 0.11474609375 0
1.1875 0.5 0.5371360665478313 0.0322265625 0
0.4 0.22840050591362848 0.7187010772688522 0.12353515625 1
0.35294117647058826 0.07916683620876735 0.6574690920544926 0.12158203125 1
2.4285714285714284 0.7951672024197048 0.6666490811571265 0.10888671875 0
0.4375 0.20483279758029513 0.689813041495668 0.10498046875 1
0.45454545454545453 0.1209503173828125 0.6973566218296192 0.14306640625 1
0.7142857142857143 0.09033446841769749 0.6792156862745098 0.05126953125 0
0.1956521739130435 0.03973704973856608 0.4398956356736243 0.12109375 0
0.5161290322580645 0.24223785400390624 0.6950657185951303 0.0888671875 1
0.5555555555555556 0.22840050591362848 0.7313414254590725 0.09228515625 1
4.8 1.0 0.7078239138792772 0.19921875 0
0.4 0.15595821804470486 0.7076824172291868 0.08935546875 1
0.34285714285714286 0.09717958238389757 0.7163738222561752 0.150390625 1
0.20588235294117646 0.0 0.6873693639892505 0.09619140625 1
0.4444444444444444 0.0 0.6592156862745098 0.0634765625 0
0.75 0.2513318379720052 0.613115468409586 0.0439453125 0
0.5 0.24223793877495658 0.6893897746014294 0.1044921875 1
0.9444444444444444 0.5 0.6723981900452488 0.06982421875 0
0.32 0.048874579535590275 0.47997385620915034 0.0732421875 0
0.20168067226890757 0.07455376519097222 0.45099565117875945 0.62744140625 0
0.2727272727272727 0.0 0.44149732620320853 0.0537109375 0
0.3888888888888889 0.11982557508680555 0.7078934137757668 0.15234375 1
0.21875 0.03740505642361111 0.6367484742241267 0.07373046875 1
0.9375 0.4096655527750651 0.6988070752776635 0.06982421875 0
0.4 0.09717958238389757 0.7291872978147488 0.14501953125 1
0.2571428571428571 0.0 0.6977319285923325 0.130859375 1
0.47368421052631576 0.048874579535590275 0.7116769095697981 0.0654296875 0
0.7058823529411765 0.37433412339952254 0.6454581832733094 0.0478515625 0
0.2777777777777778 0.0 0.7229073698444894 0.1416015625 1
0.29411764705882354 0.09363298416137696 0.6975013014055179 0.1103515625 1
0.47619047619047616 0.0 0.6924198947871831 0.080078125 0
0.631578947368421 0.29516720241970484 0.6250408496732026 0.046875 0
0.6333333333333333 0.29516720241970484 0.744482891195694 0.12451171875 1
0.7241379310344828 0.34404171837700737 0.7046197266785502 0.12890625 1
0.625 0.20483279758029513 0.6262838468720822 0.041015625 0
0.9285714285714286 0.43654895358615453 0.7361631016042781 0.171875 1
0.5333333333333333 0.22840050591362848 0.7024858478956436 0.11669921875 1
1.3125 0.5 0.5821350762527233 0.05712890625 0
0.5714285714285714 0.29516722361246744 0.46407202551576565 0.71142578125 0
0.4857142857142857 0.17717107137044272 0.7196145352338887 0.14306640625 1
0.3870967741935484 0.1499526129828559 0.6199224074656601 0.09130859375 1
1.0833333333333333 0.5903344896104601 0.7019964349376113 0.0537109375 0
0.4 0.0872590806749132 0.7164647351477904 0.16357421875 1
0.4117647058823529 0.1659046596950955 0.7268024719615472 0.12548828125 1
0.7058823529411765 0.29516722361246744 0.6361935599928044 0.05322265625 0
0.47619047619047616 0.0 0.711421291680514 0.08642578125 0
0.3333333333333333 0.07916683620876735 0.703641456582633 0.123046875 1
0.29411764705882354 0.07455376519097222 0.6519907526329309 0.11181640625 1
0.3125 0.0 0.7312418300653595 0.12451171875 1
0.45714285714285713 0.2160003662109375 0.6727499480357514 0.13818359375 1
2.3076923076923075 0.8228289286295573 0.7249276759884281 0.119140625 0
2.152173913043478 0.7469957987467448 0.44005175674330643 0.28857421875 0
2.1 0.7577621459960937 0.4752837257636667 0.7001953125 0
0.4411764705882353 0.12566587660047743 0.7370866498414547 0.14794921875 1
0.5135135135135135 0.20483279758029513 0.6861241251662907 0.16552734375 1
1.6666666666666667 0.7048327975802952 0.7286050420168066 0.1708984375 0
1.3478260869565217 0.5903344472249349 0.42568807339449544 0.05322265625 0
1.4736842105263157 0.613061269124349 0.4212226066897347 0.04150390625 0
1.3125 0.6058296627468533 0.46166140009722895 0.9453125 0
1.3043478260869565 0.5760308159722223 0.6504984116551649 0.08740234375 0
1.1111111111111112 0.5996958838568793 0.4749658002735978 0.06298828125 0
1.6153846153846154 0.5903344896104601 0.4426312460468058 0.04541015625 0
0.4166666666666667 0.139208984375 0.7494226579520697 0.17578125 1
0.42857142857142855 0.1659046596950955 0.6134956051386071 0.07080078125 1
1.1363636363636365 0.5 0.7236619914869862 0.13720703125 0
0.5185185185185185 0.24223785400390624 0.6751826220684352 0.099609375 0
0.7407407407407407 0.4096655103895399 0.453095181392395 0.60302734375 0
0.29411764705882354 0.0 0.6896046287367406 0.14892578125 1
0.25 0.0 0.5758282623394185 0.056640625 1
1.3333333333333333 0.6559582180447049 0.702052516913198 0.08349609375 0
0.5 0.11449830796983507 0.6409423470880891 0.0654296875 0
0.8490566037735849 0.4484948476155599 0.4524686983227026 0.32421875 0
0.3448275862068966 0.0 0.7008956669087388 0.11865234375 1
0.5185185185185185 0.17717107137044272 0.6916717202344855 0.0947265625 1
0.2608695652173913 0.0 0.6851586162920453 0.06005859375 0
0.47368421052631576 0.2662498474121094 0.4993013297272932 0.04248046875 0
0.4166666666666667 0.11982557508680555 0.7112948693854538 0.15283203125 1
0.21212121212121213 0.035331471761067705 0.6211300309597524 0.07421875 1
0.9375 0.4096655527750651 0.6899119067917022 0.0673828125 0
0.42857142857142855 0.11799613104926215 0.7144062153163152 0.12939453125 1
0.34285714285714286 0.07455376519097222 0.6722298221614227 0.1259765625 1
2.5 0.8144528706868489 0.696792189679219 0.11669921875 0
0.5263157894736842 0.22203453911675347 0.7421061067478762 0.17919921875 1
0.3611111111111111 0.1111997816297743 0.6899751449875725 0.138671875 1
1.8095238095238095 0.7048327975802952 0.6799112097669255 0.1552734375 0
0.5 0.19003033108181425 0.7275520517485345 0.14208984375 1
0.2777777777777778 0.0 0.7673790623515843 0.14111328125 1
2.4615384615384617 0.8607910262213813 0.7218782249742002 0.1298828125 0
0.4117647058823529 0.13438618977864583 0.6741518829754124 0.123046875 1
0.24242424242424243 0.0 0.635531788472965 0.0966796875 1
0.42857142857142855 0.055219342973497176 0.7276292335115864 0.1181640625 1
0.5 0.2160003662109375 0.6934610123119015 0.10498046875 1
0.2727272727272727 0.0 0.6971366324307501 0.0615234375 0
0.5555555555555556 0.29516720241970484 0.51606080634501 0.04345703125 0
0.2903225806451613 0.0 0.6220483043002608 0.11376953125 1
0.16666666666666666 0.0 0.6356326703343208 0.06787109375 1
0.4090909090909091 0.05771586100260417 0.6792697768762677 0.07080078125 0
1.0909090909090908 0.6443846384684245 0.49405637254901963 0.03125 0
0.45 0.15595821804470486 0.4134652090924866 0.05517578125 0
0.18 0.09162580702039931 0.4208633651088894 0.2470703125 0
0.3333333333333333 0.0 0.4225662194702442 0.0556640625 0
0.3448275862068966 0.0 0.7101499423298732 0.1162109375 1
0.5185185185185185 0.11449830796983507 0.7114266396213659 0.09912109375 1
0.2727272727272727 0.0 0.6782706525233044 0.0595703125 0
0.5294117647058824 0.29516720241970484 0.5084967320261438 0.03662109375 0
0.3448275862068966 0.15595821804470486 0.7309566250742722 0.08056640625 1
0.375 0.11449830796983507 0.7359533468559838 0.11328125 1
4.0 1.0 0.6978747893287294 0.23291015625 0
0.3225806451612903 0.0 0.6672582826233943 0.11328125 1
0.25806451612903225 0.0 0.6407914764079148 0.10693359375 1
0.3888888888888889 0.11982557508680555 0.7043961533658049 0.1533203125 1
0.21875 0.03973702324761285 0.609435531788473 0.08056640625 1
0.9375 0.33049871656629776 0.7024121878967415 0.06787109375 0
0.6470588235294118 0.05771586100260417 0.7670162638698891 0.06298828125 0
0.56 0.15595827102661133 0.7074676679182311 0.11474609375 0
0.8 0.3743340810139974 0.6577796586260403 0.06787109375 0
0.34782608695652173 0.08438491821289062 0.5976401179941003 0.05517578125 0
0.1 0.014466094970703124 0.43742807664376293 0.17138671875 0
0.5757575757575758 0.2662498474121094 0.740919070330835 0.12646484375 1
0.4857142857142857 0.20483279758029513 0.7180188283264377 0.15966796875 1
0.625 0.0 0.7009391992090954 0.05810546875 0
0.45161290322580644 0.17717107137044272 0.5846603834904127 0.08837890625 1
1.1428571428571428 0.6256658766004775 0.6674109059682267 0.06689453125 0
1.3636363636363635 0.7422378540039063 0.4107563025210084 0.0341796875 0
1.9230769230769231 0.7577621459960937 0.43134328358208956 0.0654296875 0
0.5142857142857142 0.20483279758029513 0.6914046930247509 0.14892578125 1
0.4 0.139208984375 0.5731198808637379 0.0771484375 1
1.6666666666666667 0.7422378540039063 0.6577071704594246 0.06689453125 0
0.3888888888888889 0.11982557508680555 0.7093930905695611 0.15380859375 1
0.21212121212121213 0.03740505642361111 0.6184187223276407 0.07568359375 1
1.0 0.4096655527750651 0.6858708189158016 0.06640625 0
0.5142857142857142 0.22840050591362848 0.704953560371517 0.1484375 1
1.3125 0.6256659613715277 0.6675070028011205 0.0751953125 0
0.43243243243243246 0.17717107137044272 0.699602716903755 0.1494140625 1
0.2777777777777778 0.0 0.699327110918168 0.13232421875 1
0.5 0.0 0.6895127748068924 0.064453125 0
0.625 0.29516720241970484 0.6521116138763198 0.05078125 0
0.4 0.09033448961046008 0.6146332607116921 0.052734375 0
1.1875 0.5996958838568793 0.47383945031003855 0.05712890625 0
0.4090909090909091 0.15595821804470486 0.47406304293869445 0.03857421875 1
0.44 0.11799616283840603 0.4263061746437706 0.07861328125 0
0.4 0.0 0.7285982478097622 0.091796875 1
0.5 0.14438468085394965 0.6709333333333333 0.06103515625 0
0.64 0.19003033108181425 0.6950155763239875 0.1044921875 1
0.625 0.2662498474121094 0.49939309056956116 0.041015625 0
0.5 0.0 0.5834628190899002 0.0517578125 0
0.09859154929577464 0.014466094970703124 0.41080364540182274 0.17333984375 0
0.53125 0.21078230539957682 0.4619442972384149 0.48779296875 0
0.5517241379310345 0.24223785400390624 0.4281045751633987 0.0673828125 0
0.30434782608695654 0.15595821804470486 0.45733222866611434 0.03466796875 0
0.631578947368421 0.4295533921983507 0.4637931034482759 0.056640625 0
0.8636363636363636 0.43654895358615453 0.44783810960281545 0.076171875 0
0.3333333333333333 0.0 0.6974073041538891 0.10302734375 1
0.6086956521739131 0.2662498474121094 0.6013071895424837 0.0615234375 1
0.2608695652173913 0.0 0.6090025575447571 0.05615234375 0
0.21428571428571427 0.0 0.5996323529411764 0.0625 0
0.5263157894736842 0.22203445434570312 0.7091251885369532 0.177734375 1
0.38461538461538464 0.14711685180664064 0.6577540106951871 0.06982421875 1
0.4166666666666667 0.139208984375 0.6606468417625353 0.13232421875 1
4.8108108108108105 0.8926678127712674 0.4508705349712041 0.5751953125 0
3.9782608695652173 0.8976552327473958 0.4713420327480586 1.681640625 0
3.727272727272727 1.0 0.7275993640699523 0.1806640625 0
0.29411764705882354 0.0 0.7586123680241327 0.15869140625 1
0.32 0.08438491821289062 0.604225352112676 0.0693359375 1
1.3333333333333333 0.6559583452012804 0.7106065818140122 0.08349609375 0
0.45 0.10513695610894097 0.6566955464356286 0.06298828125 0
0.8653846153846154 0.4422840966118707 0.4576541459957477 0.32421875 0
0.5384615384615384 0.0 0.45301806997308725 0.1494140625 0
0.1891891891891892 0.0 0.4485883980148076 0.11767578125 0
0.6428571428571429 0.29516720241970484 0.7526570048309179 0.10107421875 1
0.53125 0.20483279758029513 0.7433006535947712 0.15234375 1
0.6666666666666666 0.29516722361246744 0.6810866013071896 0.046875 0
0.5263157894736842 0.0 0.765102445472571 0.0869140625 0
0.6666666666666666 0.2662498474121094 0.6242323344432112 0.0517578125 0
0.39285714285714285 0.12566587660047743 0.4411764705882353 0.0595703125 0
0.30303030303030304 0.08438491821289062 0.45075414781297135 0.076171875 0
0.3684210526315789 0.08438491821289062 0.7657672755711972 0.17138671875 1
0.46875 0.20483279758029513 0.7218168279970216 0.11572265625 1
0.2608695652173913 0.07044652303059896 0.5763157894736842 0.037109375 0
3.8 1.0 0.7035516093229744 0.1552734375 0
0.35294117647058826 0.09033448961046008 0.7060954816709293 0.134765625 1
0.30303030303030304 0.10513695610894097 0.6585620915032679 0.1171875 1
0.2727272727272727 0.0 0.6731910463300365 0.05517578125 0
0.5294117647058824 0.194728512234158 0.7031555274439525 0.13623046875 1
0.3548387096774194 0.17717107137044272 0.6466394044248716 0.09130859375 1
0.3235294117647059 0.07044652303059896 0.7049773755656109 0.13330078125 1
0.25 0.028917355007595485 0.7059277765160118 0.12646484375 1
0.6111111111111112 0.2220345179239909 0.662043679260322 0.06005859375 0
0.4444444444444444 0.0 0.6577949212471874 0.0595703125 0
0.7368421052631579 0.11449830796983507 0.7533620277379244 0.10009765625 0
0.5333333333333333 0.24223785400390624 0.7280791928421855 0.1005859375 1
0.64 0.2752793206108941 0.7394079200307575 0.12451171875 0
1.0 0.3743340386284722 0.6493464052287582 0.046875 0
0.5 0.24223785400390624 0.6550031625553447 0.07568359375 0
0.24050632911392406 0.09033446841769749 0.4483502874834144 0.32470703125 0
0.6333333333333333 0.29516720241970484 0.7480097618446521 0.11376953125 1
0.5161290322580645 0.1659046596950955 0.7338507625272331 0.140625 1
0.7333333333333333 0.0 0.740727436012573 0.06396484375 0
0.3333333333333333 0.05771586100260417 0.7259346405228758 0.146484375 1
0.22857142857142856 0.0 0.726823846947686 0.12060546875 1
0.47368421052631576 0.0 0.6984393757503001 0.07177734375 0
0.6111111111111112 0.24223785400390624 0.6278148372751162 0.04736328125 0
0.5142857142857142 0.22203453911675347 0.7299019607843137 0.14453125 1
0.8461538461538461 0.42955343458387585 0.6907928388746802 0.1123046875 0
0.4117647058823529 0.194728512234158 0.7236447520184545 0.1328125 1
0.34285714285714286 0.0 0.7225753585016096 0.16357421875 1
0.7058823529411765 0.29516722361246744 0.6696754563894524 0.056640625 0
0.5263157894736842 0.0 0.7056850413121223 0.07763671875 0
2.3333333333333335 0.8228289392259386 0.715990057995029 0.2080078125 0
4.571428571428571 0.9096655315823026 0.5729901960784314 0.0390625 0
0.35294117647058826 0.05521935356987847 0.7348266458901441 0.1474609375 1
0.5 0.194728512234158 0.6860403863037753 0.09814453125 1
3.75 1.0 0.694343891402715 0.1015625 0
0.2631578947368421 0.02356779310438368 0.6969719533382974 0.154296875 1
0.32432432432432434 0.09717958238389757 0.6842911877394636 0.12744140625 1
0.7692307692307693 0.3743340386284722 0.597004357298475 0.03515625 0
0.6666666666666666 0.0 0.6776859504132232 0.05908203125 0
0.5675675675675675 0.20483279758029513 0.7258782679738562 0.1875 1
1.2083333333333333 0.5374051411946614 0.7008831013321358 0.1279296875 0
0.275 0.048874579535590275 0.707945701357466 0.15869140625 1
0.21621621621621623 0.022726760970221624 0.6451487491548343 0.11328125 1
0.5 0.0 0.6603050108932461 0.06591796875 0
0.2857142857142857 0.09033447901407878 0.6007698785035487 0.07958984375 0
0.6451612903225806 0.29516720241970484 0.7659893048128342 0.1611328125 0
0.4 0.13209619522094726 0.7237280815409864 0.11083984375 0
1.0 0.5 0.6142108328479907 0.04931640625 0
1.4736842105263157 0.5996958838568793 0.5923730121970048 0.06201171875 0
1.411764705882353 0.6144983079698351 0.447498309668695 0.056640625 0
1.4545454545454546 0.5903344896104601 0.45335542667771334 0.03466796875 0
0.2631578947368421 0.020529003938039143 0.7217486338797814 0.14892578125 1
0.2972972972972973 0.02766172620985243 0.7268839243014279 0.14013671875 1
0.5789473684210527 0.26624988979763453 0.6954559601618425 0.0615234375 0
0.38095238095238093 0.0 0.6936878861133494 0.0712890625 0
0.3333333333333333 0.048874579535590275 0.638362381989833 0.10546875 1
0.16129032258064516 0.0 0.6292675893886966 0.06640625 1
0.42424242424242425 0.10513695610894097 0.7191122602887309 0.13330078125 1
0.5263157894736842 0.2160003662109375 0.6942628903413217 0.1845703125 1
2.0 0.7951672871907552 0.7235955056179775 0.173828125 0
1.676056338028169 0.6655410766601563 0.4274206980089333 0.2529296875 0
1.575 0.6771710713704427 0.46310431306334265 1.15673828125 0
0.3888888888888889 0.10513695610894097 0.7187245505230847 0.15283203125 1
0.21875 0.03740505642361111 0.601933551198257 0.0703125 1
0.42105263157894735 0.0 0.6912246865959498 0.0595703125 0
0.9411764705882353 0.5 0.7027053859518491 0.0771484375 0
0.3103448275862069 0.03029234144422743 0.6322348834821887 0.09326171875 1
0.21428571428571427 0.0 0.6311519607843137 0.078125 1
0.2916666666666667 0.0 0.6309773521811826 0.06298828125 0
0.3333333333333333 0.0947863260904948 0.4750237959261374 0.1005859375 0
0.2076923076923077 0.1084641350640191 0.39390623056833723 0.23095703125 0
0.3142857142857143 0.03029234144422743 0.7269758415311517 0.14306640625 1
0.2571428571428571 0.0 0.7115387418908085 0.13134765625 1
0.4444444444444444 0.0 0.7050215208034434 0.06005859375 0
0.6470588235294118 0.24223785400390624 0.6149455337690631 0.0439453125 0
0.2777777777777778 0.11982557508680555 0.7149865436370626 0.12451171875 1
0.3783783783783784 0.08627962536282009 0.7130556570454268 0.1572265625 1
