bounding_rect.aspect_ratio,rotated_rect.rotated_angle,contour_feature.grayscale,contour_feature.point_areas,label
0.9285714285714286,0.7048327975802952,0.6984126984126985,0.052490234375,0
3.5,1.0,1.0,0.104736328125,0
0.390625,0.0,1.0,0.599365234375,1
0.3333333333333333,0.027661697069803873,1.0,0.39892578125,1
0.5,0.15595821804470486,1.0,0.478759765625,1
2.090909090909091,0.79516724480523,1.0,0.059326171875,0
2.5,1.0,1.0,0.027099609375,0
1.25,1.0,0.8029197080291971,0.057373046875,0
0.3125,0.07916683620876735,0.9358288770053476,0.687744140625,1
0.23943661971830985,0.06141713460286458,0.9429312581063554,0.340576171875,1
0.33766233766233766,0.13438618977864583,1.0,0.519287109375,1
2.28125,0.7856661478678385,1.0,0.449951171875,0
0.27419354838709675,0.0,0.967849223946785,0.407470703125,1
0.2413793103448276,0.0,0.9128571428571429,0.3115234375,1
0.5151515151515151,0.15595827102661133,1.0,0.15087890625,0
0.4090909090909091,0.1866485595703125,0.7783891945972987,0.92919921875,1
0.22784810126582278,0.07044652303059896,0.8551724137931034,0.455078125,1
0.3484848484848485,0.1392089525858561,1.0,0.356689453125,0
1.1111111111111112,0.5,1.0,0.01123046875,0
0.3409090909090909,0.07044657071431477,0.932562620423892,0.229248046875,1
0.2619047619047619,0.0,0.9625,0.17333984375,1
0.5217391304347826,0.20483279758029513,1.0,0.081298828125,0
7.25,0.9511254946390788,1.0,0.013671875,0
8.5,0.9772732204861111,1.0,0.027099609375,0
1.7272727272727273,0.894863043891059,0.7933333333333333,0.062744140625,0
0.37735849056603776,0.03347540961371528,1.0,0.366455078125,1
0.3404255319148936,0.0,1.0,0.26025390625,1
0.43478260869565216,0.15595827102661133,1.0,0.267578125,1
1.0,0.0,0.7868852459016393,0.023681640625,0
1.4444444444444444,0.5903344472249349,1.0,0.023681640625,0
0.4186046511627907,0.15595821804470486,0.8215575038679732,0.9013671875,1
0.22784810126582278,0.06562389797634549,0.8628795298726739,0.458251953125,0
0.34328358208955223,0.1256659189860026,1.0,0.35693359375,1
1.0,0.5,1.0,0.0107421875,0
1.2727272727272727,0.79516724480523,0.7981651376146789,0.044677734375,0
0.3541666666666667,0.0,0.9317460317460318,0.28173828125,1
0.2916666666666667,0.0,1.0,0.254150390625,1
1.0,0.5,1.0,0.013427734375,0
0.5454545454545454,0.15595821804470486,1.0,0.072021484375,0
1.0,0.0,0.9902912621359223,0.0419921875,0
0.36046511627906974,0.09033448961046008,1.0,0.88525390625,1
0.36486486486486486,0.1051369137234158,1.0,0.5703125,1
0.2602739726027397,0.09033448961046008,1.0,0.404052734375,1
1.3611111111111112,0.6256659613715277,1.0,0.395263671875,0
1.0,1.0,1.0,0.009521484375,0
0.2857142857142857,0.0,0.9715832205683356,0.331787109375,1
0.2692307692307692,0.05771586100260417,0.888268156424581,0.2353515625,1
0.38636363636363635,0.14438462787204318,1.0,0.185546875,1
3.111111111111111,1.0,1.0,0.086181640625,0
1.0,0.0,0.765625,0.02490234375,0
0.43333333333333335,0.0,1.0,0.579833984375,1
0.3508771929824561,0.03029234144422743,1.0,0.422119140625,1
0.5087719298245614,0.16950132581922744,1.0,0.497314453125,1
2.0,0.7951672236124675,1.0,0.058349609375,0
2.5,1.0,1.0,0.026611328125,0
2.7,1.0,0.9661835748792271,0.087158203125,0
0.38461538461538464,0.06345104641384548,1.0,0.52197265625,1
0.3050847457627119,0.10513695610894097,1.0,0.32861328125,1
0.4067796610169492,0.15595827102661133,1.0,0.40478515625,1
1.0,0.5,1.0,0.009033203125,0
1.8333333333333333,0.7048327975802952,1.0,0.053955078125,0
2.4,1.0,0.9315789473684211,0.080078125,0
0.3673469387755102,0.0,1.0,0.333984375,1
0.3333333333333333,0.07916683620876735,1.0,0.230712890625,1
0.45652173913043476,0.177171081966824,1.0,0.281494140625,1
0.8888888888888888,0.5,0.9555555555555555,0.016845703125,0
1.7,0.7048327975802952,1.0,0.037353515625,0
1.875,1.0,0.9797979797979798,0.039794921875,0
0.3939393939393939,0.0,1.0,0.14697265625,1
0.3,0.045395739873250324,1.0,0.080078125,1
0.4864864864864865,0.17249009874131943,1.0,0.162109375,1
1.875,0.7048327763875325,1.0,0.024658203125,0
1.0,0.0,0.8627450980392157,0.01953125,0
0.27586206896551724,0.0,0.9635678391959799,0.358154296875,1
0.2545454545454545,0.0,0.9136363636363636,0.293701171875,1
0.5172413793103449,0.15595827102661133,1.0,0.121337890625,1
1.0,0.0,0.7156862745098039,0.04150390625,0
2.1,1.0,0.7654320987654322,0.06787109375,0
0.34,0.06345104641384548,0.9890453834115807,0.284912109375,1
0.2826086956521739,0.06345104641384548,0.9236453201970443,0.17431640625,1
0.40425531914893614,0.15595827102661133,1.0,0.229248046875,1
4.4,0.9365489747789171,1.0,0.010498046875,0
1.5,0.7048327975802952,1.0,0.028076171875,0
1.0,0.5,1.0,0.01708984375,0
1.0769230769230769,1.0,0.7851851851851852,0.056396484375,0
0.2962962962962963,0.06345104641384548,0.9094678645473393,0.6640625,1
0.21428571428571427,0.07455376519097222,0.9298245614035088,0.298828125,1
0.35064935064935066,0.1256659189860026,1.0,0.54052734375,1
2.25,0.7839996337890625,1.0,0.44921875,0
0.3137254901960784,0.0,1.0,0.31494140625,1
0.34,0.0,0.9469026548672566,0.30419921875,1
1.0,0.0,1.0,0.0205078125,0
0.5185185185185185,0.1256659189860026,1.0,0.111572265625,0
6.833333333333333,0.9470706462860108,1.0,0.03271484375,0
0.6455696202531646,0.34110802544487845,0.9481662591687042,0.947265625,0
0.27631578947368424,0.0,0.9886621315192744,0.605712890625,1
0.3333333333333333,0.16590462790595162,1.0,0.364990234375,1
0.30357142857142855,0.13209618462456596,1.0,0.228271484375,1
2.875,0.8228289392259386,0.9956896551724138,0.305419921875,0
1.3076923076923077,1.0,0.7650273224043715,0.078125,0
0.275,0.0,0.9352861035422344,0.674072265625,1
0.24324324324324326,0.04237865871853298,0.916751269035533,0.442626953125,1
0.3194444444444444,0.1256659189860026,1.0,0.388671875,1
0.3076923076923077,0.13075875176323784,1.0,0.105224609375,0
2.533333333333333,0.7951672024197048,1.0,0.4306640625,0
2.0,0.7048327975802952,1.0,0.01123046875,0
0.7078651685393258,0.3150551266140408,0.8100558659217877,1.258056640625,0
0.22784810126582278,0.06795001559787327,0.8520710059171598,0.454833984375,1
0.36363636363636365,0.1392089525858561,1.0,0.3564453125,0
1.1111111111111112,0.5,1.0,0.010986328125,0
0.8461538461538461,0.0,0.7232142857142857,0.046142578125,0
0.2542372881355932,0.0,0.8615782664941786,0.346923828125,1
0.24561403508771928,0.0,0.9675599435825105,0.31591796875,1
0.6666666666666666,0.20483277638753256,1.0,0.040283203125,0
0.41935483870967744,0.17717107137044272,0.9922480620155039,0.109619140625,0
18.0,1.0,1.0,0.013671875,0
1.8888888888888888,1.0,0.8181818181818181,0.049560546875,0
0.36585365853658536,0.1256659189860026,0.9214780600461894,0.190185546875,1
0.32432432432432434,0.09033446841769749,1.0,0.126953125,1
0.39473684210526316,0.11449830796983507,1.0,0.16015625,1
1.5,0.6256659189860027,1.0,0.018310546875,0
1.0666666666666667,0.3743340386284722,0.7908496732026143,0.065185546875,0
0.2807017543859649,0.0,0.9659949622166247,0.357177734375,1
0.2641509433962264,0.0,0.9157212317666127,0.273193359375,1
0.5172413793103449,0.1256659189860026,1.0,0.129150390625,1
1.631578947368421,1.0,0.8240223463687151,0.157470703125,0
0.24050632911392406,0.0,0.9132047477744807,0.616455078125,1
0.24358974358974358,0.0,0.9258037922506183,0.552001953125,1
0.3617021276595745,0.11449830796983507,1.0,0.20703125,1
0.2903225806451613,0.1051369137234158,1.0,0.232177734375,1
2.8,0.8228289286295573,1.0,0.337890625,0
1.7777777777777777,1.0,0.8677685950413223,0.049072265625,0
0.3783783783783784,0.1051369137234158,0.9187675070028011,0.155029296875,1
0.3235294117647059,0.07044657601250542,0.982532751091703,0.094482421875,1
0.3611111111111111,0.10513695610894097,0.9719626168224299,0.137451171875,1
1.4444444444444444,0.7577621036105686,1.0,0.0224609375,0
1.0714285714285714,1.0,0.7018633540372671,0.068603515625,0
0.27586206896551724,0.0,0.8779527559055118,0.341552734375,1
0.25862068965517243,0.0,0.9718875502008032,0.33447265625,1
0.7142857142857143,0.0,1.0,0.009765625,0
0.34782608695652173,0.12566587660047743,1.0,0.147705078125,0
1.1428571428571428,0.5,0.7730061349693252,0.069580078125,0
0.8125,0.20483277638753256,1.0,0.061767578125,0
0.3561643835616438,0.10513695610894097,1.0,0.482666015625,1
0.23809523809523808,0.10513695610894097,1.0,0.013916015625,0
0.3375,0.09033446841769749,0.9527720739219713,0.671142578125,1
0.24242424242424243,0.1256659189860026,0.9887218045112782,0.226806640625,1
2.3684210526315788,0.7951672024197048,1.0,0.17626953125,0
0.5875,0.3820038265652127,0.925586136595311,0.91015625,1
0.23076923076923078,0.0,0.9096934548467274,0.549072265625,1
0.35,0.12566587660047743,1.0,0.14404296875,0
0.29411764705882354,0.1392089737786187,1.0,0.296875,1
2.7142857142857144,0.8228289286295573,1.0,0.389892578125,0
1.25,1.0,0.7718631178707224,0.115234375,0
0.27586206896551724,0.02272677951388889,0.9614443084455324,0.751953125,1
0.24390243902439024,0.0,0.901355421686747,0.604736328125,1
0.36363636363636365,0.1256659189860026,1.0,0.28076171875,1
0.6666666666666666,0.0,1.0,0.046875,0
1.6,0.8743340810139973,0.8070175438596491,0.046875,0
0.37037037037037035,0.10513695610894097,1.0,0.3115234375,0
1.125,0.5,0.8461538461538461,0.02001953125,0
0.2553191489361702,0.07916683620876735,1.0,0.14453125,0
0.3225806451612903,0.11449829737345378,1.0,0.32080078125,1
0.2631578947368421,0.1051369137234158,1.0,0.05322265625,0
2.0,0.7048327975802952,1.0,0.070556640625,0
0.3382352941176471,0.0791668521033393,0.9187817258883249,0.445068359375,1
1.2727272727272727,1.0,0.8064516129032259,0.05126953125,0
0.3375,0.09717958238389757,0.946078431372549,0.655517578125,1
0.23880597014925373,0.10513695610894097,0.951827242524917,0.259765625,1
0.2962962962962963,0.10513695610894097,1.0,0.040771484375,0
2.3,0.7951672659979926,1.0,0.1796875,0
1.2222222222222223,1.0,0.7836065573770492,0.134521484375,0
0.7272727272727273,0.0,1.0,0.024658203125,0
0.3372093023255814,0.025451236300998263,1.0,0.942626953125,1
0.30120481927710846,0.02447331746419271,1.0,0.79638671875,1
0.36363636363636365,0.1256659189860026,1.0,0.32275390625,1
0.9285714285714286,0.0,1.0,0.058837890625,0
0.7666666666666667,0.0,1.0,0.24658203125,0
0.9259259259259259,0.3948631286621094,1.0,0.17333984375,0
1.25,0.5,0.8564102564102564,0.0830078125,0
1.7272727272727273,1.0,0.725609756097561,0.06884765625,0
0.3050847457627119,0.06345104641384548,0.9737171464330413,0.359375,1
0.24528301886792453,0.06345104641384548,0.9072978303747534,0.219970703125,1
0.39215686274509803,0.1256659189860026,1.0,0.257080078125,1
1.5,0.7048327975802952,1.0,0.02685546875,0
0.3218390804597701,0.0,0.8176136363636364,0.8134765625,1
0.22784810126582278,0.06044811672634549,0.859251968503937,0.455810546875,1
0.3582089552238806,0.1256659189860026,1.0,0.358154296875,0
1.25,0.4511255476209852,1.0,0.009765625,0
2.727272727272727,1.0,0.8294573643410853,0.110107421875,0
0.8,0.3743340386284722,1.0,0.01953125,0
0.3728813559322034,0.05521935356987847,1.0,0.404052734375,1
1.1111111111111112,1.0,0.7972972972972973,0.029296875,0
0.2830188679245283,0.07044652303059896,1.0,0.22119140625,1
0.40350877192982454,0.1256659189860026,1.0,0.36962890625,1
1.8461538461538463,0.7337501525878907,1.0,0.06689453125,0
0.5263157894736842,0.1256659189860026,1.0,0.05810546875,0
0.5116279069767442,0.0,0.9102267468764461,1.005126953125,0
0.24705882352941178,0.0,0.9719626168224299,0.686767578125,1
0.8461538461538461,0.20483277638753256,1.0,0.041748046875,0
0.3058823529411765,0.15595821804470486,0.9964497041420118,0.36962890625,0
0.8148148148148148,0.29516722361246744,0.9937304075235109,0.139404296875,0
0.6129032258064516,0.0634510358174642,0.9711751662971175,0.20166015625,0
0.49411764705882355,0.0,0.9580596260737746,0.9130859375,1
0.24050632911392406,0.045395745171440974,0.9032258064516129,0.519775390625,1
0.6363636363636364,0.0,1.0,0.021484375,0
0.3793103448275862,0.1392089737786187,1.0,0.326171875,1
1.0,0.0,0.7230769230769231,0.054443359375,0
0.27419354838709675,0.0,0.9680729760547321,0.395751953125,1
0.24561403508771928,0.03347540961371528,0.8954041204437401,0.27880859375,1
0.75,0.15595821804470486,1.0,0.01171875,0
0.4166666666666667,0.15595827102661133,1.0,0.228759765625,1
2.111111111111111,1.0,0.8088235294117647,0.05615234375,0
0.39473684210526316,0.0791668521033393,0.910941475826972,0.171875,1
0.3142857142857143,0.09033446841769749,1.0,0.1044921875,1
0.3684210526315789,0.12566587660047743,0.9825072886297376,0.148193359375,1
0.5714285714285714,0.0,0.9770114942528736,0.03466796875,0
1.0909090909090908,0.5,0.891304347826087,0.03759765625,0
1.5,0.7048327763875325,1.0,0.02001953125,0
1.8888888888888888,1.0,0.8389830508474576,0.0478515625,0
0.34782608695652173,0.07916683620876735,1.0,0.551513671875,1
0.2903225806451613,0.07916683620876735,1.0,0.344482421875,1
0.38333333333333336,0.1256659189860026,1.0,0.3857421875,1
0.9230769230769231,0.0,0.6721311475409837,0.05078125,0
1.3846153846153846,0.6256659613715277,1.0,0.04296875,0
1.5,1.0,0.8090909090909091,0.044921875,0
1.0,0.5,0.8333333333333334,0.018310546875,0
0.2898550724637681,0.0,0.9139784946236559,0.5087890625,1
0.21875,0.0,1.0,0.333984375,1
0.43333333333333335,0.17717107137044272,1.0,0.38037109375,1
1.5454545454545454,0.7048327763875325,1.0,0.037353515625,0
1.7272727272727273,1.0,0.7904191616766467,0.0703125,0
0.5294117647058824,0.0,0.9189511323003575,0.380126953125,1
0.2708333333333333,0.09033447901407878,1.0,0.20751953125,1
0.3829787234042553,0.139208984375,1.0,0.22509765625,1
1.4444444444444444,0.6256659613715277,1.0,0.020263671875,0
1.4,1.0,1.0,0.009033203125,0
0.4489795918367347,0.05771586100260417,0.8490566037735849,0.309814453125,1
0.28,0.0,0.9656946826758147,0.258544921875,1
0.6666666666666666,0.5,1.0,0.025390625,0
0.4583333333333333,0.17717107137044272,1.0,0.071533203125,0
0.2982456140350877,0.0,0.9069212410501194,0.37841796875,1
0.2982456140350877,0.06044813262091742,0.9899117276166457,0.356689453125,1
0.75,0.0,1.0,0.03369140625,0
0.3191489361702128,0.12566587660047743,1.0,0.155029296875,0
0.22988505747126436,0.0,0.9308970099667774,0.689453125,1
0.43023255813953487,0.0,0.9198682766190999,0.841064453125,1
0.6923076923076923,0.12566587660047743,1.0,0.03173828125,0
0.8461538461538461,0.5,1.0,0.04296875,0
0.29545454545454547,0.1256659189860026,1.0,0.37890625,0
1.4444444444444444,1.0,0.9285714285714285,0.039794921875,0
1.1875,1.0,0.7735042735042735,0.1015625,0
0.2988505747126437,0.052929353713989255,0.9554140127388535,0.79736328125,1
0.3561643835616438,0.139208984375,0.9591457753017643,0.487548828125,1
0.22077922077922077,0.06676673359341091,0.9893742621015348,0.375,1
1.135135135135135,0.5577159033881294,0.998719590268886,0.3564453125,0
2.0,1.0,0.6818181818181819,0.08447265625,0
0.3469387755102041,0.07044657071431477,0.9001721170395869,0.2578125,1
0.28888888888888886,0.0791668521033393,0.9891008174386922,0.15625,1
0.35555555555555557,0.12566587660047743,0.9957627118644068,0.2060546875,1
1.5,0.7048327763875325,1.0,0.02734375,0
0.288135593220339,0.0,0.8933333333333334,0.37158203125,1
0.288135593220339,0.03973704973856608,0.9539227895392279,0.3603515625,1
0.5384615384615384,0.0,1.0,0.029541015625,0
0.38235294117647056,0.10513695610894097,1.0,0.120849609375,0
0.22784810126582278,0.0,0.9252032520325204,0.5595703125,1
0.24358974358974358,0.03973702324761285,0.8611803823773899,0.546875,1
1.4375,1.0,0.800711743772242,0.122802734375,0
0.32075471698113206,0.1051369137234158,1.0,0.193603515625,0
0.27710843373493976,0.057715876897176104,0.8842917251051893,0.65283203125,1
0.2625,0.074553738700019,0.9160899653979239,0.523193359375,1
0.7777777777777778,0.42955343458387585,1.0,0.012939453125,0
0.3090909090909091,0.10513695610894097,0.9610619469026548,0.247802734375,1
0.7142857142857143,0.0,0.9904761904761905,0.04248046875,0
1.1666666666666667,1.0,0.935483870967742,0.0107421875,0
0.32142857142857145,0.0,0.9145299145299145,0.369873046875,1
0.2857142857142857,0.03973704973856608,1.0,0.318115234375,1
0.5217391304347826,0.17717106077406142,1.0,0.077392578125,0
0.4838709677419355,0.16381734212239582,1.0,0.129150390625,0
2.7,1.0,0.9766355140186915,0.09033203125,0
1.0,0.0,0.775,0.031982421875,0
0.32727272727272727,0.07044652303059896,0.9973009446693658,0.33251953125,1
0.26,0.035331471761067705,0.9678111587982832,0.20166015625,1
0.4117647058823529,0.15595827102661133,1.0,0.27734375,1
1.7272727272727273,0.7048327975802952,1.0,0.043701171875,0
0.6363636363636364,0.15595827102661133,1.0,0.0205078125,0
0.32098765432098764,0.052929353713989255,0.9763534536403236,0.7412109375,1
0.43636363636363634,0.1499526129828559,1.0,0.394775390625,1
0.23943661971830985,0.057715876897176104,0.9950310559006211,0.35693359375,1
0.2727272727272727,0.09033446841769749,1.0,0.06640625,0
2.5238095238095237,0.7951672871907552,1.0,0.2236328125,0
1.4,0.9422841389973958,0.8106060606060607,0.176025390625,0
0.4,0.0,1.0,0.009765625,0
1.4,1.0,1.0,0.01025390625,0
0.27586206896551724,0.0,0.9425998874507597,0.821044921875,1
0.20987654320987653,0.0,0.9723899913718723,0.524169921875,1
0.38596491228070173,0.12566587660047743,0.9875862068965516,0.323486328125,1
0.625,0.0,1.0,0.009033203125,0
0.7777777777777778,0.3743340810139974,0.9890109890109889,0.289794921875,0
1.0833333333333333,0.5,0.9245283018867925,0.088623046875,0
0.2777777777777778,0.0,0.9597014925373134,0.298828125,1
0.27450980392156865,0.0,0.9172297297297298,0.26220703125,1
0.6923076923076923,0.20483279758029513,1.0,0.03173828125,0
0.48148148148148145,0.17717106077406142,1.0,0.101806640625,1
0.4318181818181818,0.20115288628472222,0.789887088856161,0.947998046875,1
0.23076923076923078,0.06044811672634549,0.8578528827037774,0.450927734375,1
0.3484848484848485,0.1256659189860026,1.0,0.353515625,1
1.0,0.5,1.0,0.010498046875,0
1.6,1.0,0.9689922480620156,0.053466796875,0
0.9090909090909091,0.0,0.7692307692307693,0.036865234375,0
0.32075471698113206,0.06345104641384548,0.9852507374631269,0.30322265625,1
0.2653061224489796,0.07603081597222222,0.8993135011441649,0.1884765625,1
0.3695652173913043,0.15595827102661133,1.0,0.211669921875,1
13.75,0.9764322625266181,1.0,0.01318359375,0
1.4444444444444444,0.5903344472249349,1.0,0.022216796875,0
2.0,1.0,0.921875,0.052734375,0
1.0,0.0,0.8076923076923077,0.019775390625,0
0.3888888888888889,0.0791668521033393,0.9868766404199475,0.16650390625,1
0.30303030303030304,0.07044657071431477,1.0,0.10302734375,1
0.4166666666666667,0.15595821804470486,1.0,0.149169921875,1
1.7142857142857142,0.7048327763875325,1.0,0.01904296875,0
2.4444444444444446,1.0,0.85,0.066650390625,0
1.2222222222222223,1.0,0.8160919540229885,0.034423828125,0
0.34,0.04237865871853298,0.9967637540453075,0.275390625,1
0.2727272727272727,0.05771586100260417,0.9585492227979274,0.165771484375,1
0.391304347826087,0.15595827102661133,1.0,0.224853515625,1
1.7,0.7048327975802952,1.0,0.035888671875,0
0.7272727272727273,0.5,1.0,0.024169921875,0
0.3625,0.0,0.912358133669609,0.73193359375,1
0.2361111111111111,0.07044657071431477,0.9388264669163546,0.354736328125,1
0.34210526315789475,0.12566587660047743,1.0,0.4931640625,1
2.21875,0.7779654820760091,1.0,0.4130859375,0
0.8888888888888888,0.5,1.0,0.016845703125,0
1.4444444444444444,0.6343861897786458,0.9175141242937853,1.247802734375,0
0.3,0.0634510252210829,0.9365750528541227,0.650390625,1
0.24324324324324326,0.057715876897176104,0.9024110218140069,0.387939453125,1
0.30666666666666664,0.11799613104926215,1.0,0.44482421875,1
2.3125,0.7779654820760091,0.998917748917749,0.41357421875,0
0.32727272727272727,0.03347541491190593,0.8814713896457765,0.3291015625,1
0.2830188679245283,0.07044657601250542,0.954954954954955,0.24365234375,1
0.3333333333333333,0.139208984375,1.0,0.16552734375,1
