bounding_rect.y_diff,bounding_rect.width_diff,bounding_rect.height_diff,rotated_rect.rotated_angle_left,rotated_rect.rotated_angle_right,rotated_rect.rotated_angle_diff,contour_feature.ratio_small,contour_feature.ratio_large,label
0.17,0.03,0.065,0.06795001559787327,0.1392089525858561,0.2071589681837294,2.9541379310344826,0.07586206896551762,2
1.11,0.07,0.305,0.7048327975802952,0.1392089525858561,0.5656238449944391,2.970845070422535,0.059154929577465154,2
0.14,0.02,0.23,0.0,0.0,0.0,0.4755555555555553,3.5055555555555555,2
0.01,0.005,0.01,0.0,0.0,0.0,0.4286206896551725,3.4586206896551728,0
0.15,0.015,0.22,0.0,0.0,0.0,1.084285714285714,4.114285714285714,2
0.05,0.0,0.015,0.11449830796983507,0.1256659189860026,0.24016422695583767,0.8046835443037974,2.225316455696203,2
0.21,0.025,0.14,1.0,0.09033446841769749,1.0903344684176974,2.916956521739131,0.11304347826086936,2
0.025,0.015,0.02,0.1256659189860026,0.09033446841769749,0.03533145056830512,0.5802564102564101,3.6102564102564103,0
0.01,0.01,0.02,0.0,0.0,0.0,0.479090909090909,3.5090909090909093,0
0.14,0.005,0.14,0.0,0.1256659189860026,0.1256659189860026,0.6439534883720932,2.386046511627907,2
0.075,0.06,0.3,0.0,1.0,1.0,0.21081632653061222,3.2408163265306125,2
0.025,0.0,0.005,0.0,0.0,0.0,0.45662420382165614,3.4866242038216564,0
0.1,0.06,0.295,1.0,0.0,1.0,1.1287628865979382,4.1587628865979385,2
0.295,0.005,0.08,0.0,0.1051369137234158,0.1051369137234158,0.17285714285714304,2.857142857142857,2
0.215,0.015,0.135,0.10513695610894097,1.0,0.894863043891059,1.807777777777778,1.2222222222222223,2
0.175,0.01,0.14,1.0,0.1051369137234158,1.1051369137234157,0.778695652173913,3.8086956521739133,2
0.025,0.015,0.015,0.1051369137234158,0.07044657601250542,0.034690337710910374,0.634788732394366,3.664788732394366,0
0.22,0.005,0.06,0.12566587660047743,0.0,0.12566587660047743,2.0992307692307692,0.930769230769231,2
0.015,0.005,0.0,0.0,0.0,0.0,0.41137931034482733,3.4413793103448276,0
0.15,0.0,0.22,1.0,0.0,1.0,0.7811111111111111,3.8111111111111113,2
0.15,0.05,0.295,0.10513695610894097,0.5,0.39486304389105903,3.9334482758620695,0.9034482758620692,2
0.065,0.015,0.01,0.20483277638753256,0.5,0.7048327763875325,1.2300000000000004,1.7999999999999998,2
0.34,0.0,0.26,0.5,0.1256659189860026,0.6256659189860027,1.6050000000000004,1.4249999999999998,2
0.11,0.055,0.07,0.09033446841769749,0.1256659189860026,0.03533145056830512,1.005616438356164,4.035616438356165,0
0.015,0.145,0.01,0.0,0.3820038265652127,0.3820038265652127,0.44848101265822793,3.478481012658228,0
0.825,0.29,0.25,0.0,0.8228289286295573,0.8228289286295573,3.6035849056603775,0.5735849056603772,2
0.265,0.135,0.06,0.3820038265652127,0.1392089737786187,0.24279485278659396,1.0327027027027027,1.9972972972972975,2
0.06,0.02,0.025,0.0,0.02272677951388889,0.02272677951388889,0.4599408284023667,3.489940828402367,0
0.23,0.02,0.355,1.0,0.02272677951388889,0.9772732204861111,0.3057281553398057,2.7242718446601946,2
0.05,0.04,0.035,0.07916683620876735,0.10513695610894097,0.025970119900173613,0.9323762376237621,3.9623762376237623,0
0.03,0.04,0.075,0.07916683620876735,0.11449829737345378,0.19366513358222115,2.885045871559633,0.14495412844036704,2
0.08,0.0,0.04,0.10513695610894097,0.11449829737345378,0.21963525348239474,0.9162068965517243,2.113793103448276,2
0.285,0.02,0.26,0.8743340810139973,0.11449829737345378,0.9888323783874512,1.08,1.9500000000000002,2
0.905,0.095,0.3,0.7951672659979926,0.09717958238389757,0.697987683614095,0.79,2.24,2
0.105,0.055,0.065,0.10513695610894097,0.09717958238389757,0.007957373725043402,0.9114965986394559,3.941496598639456,0
0.04,0.065,0.345,0.09717958238389757,1.0,0.9028204176161024,0.9941758241758243,4.024175824175824,2
0.02,0.105,0.375,0.0,0.025451236300998263,0.025451236300998263,3.345463917525773,0.31546391752577296,2
0.12,0.08,0.36,0.0,0.025451236300998263,0.025451236300998263,3.0700000000000003,0.040000000000000036,2
0.045,0.02,0.015,0.02447331746419271,0.025451236300998263,0.0009779188368055556,0.36526627218934893,3.395266272189349,0
0.775,0.01,0.265,0.02447331746419271,0.0,0.02447331746419271,2.6353097345132745,0.3946902654867257,2
0.82,0.03,0.28,0.025451236300998263,0.0,0.025451236300998263,1.1010344827586205,4.13103448275862,2
0.03,0.025,0.03,0.06345104641384548,0.06345104641384548,0.0,0.6342857142857143,3.6642857142857146,0
0.095,0.035,0.01,0.06345104641384548,0.1256659189860026,0.1891169653998481,3.1376923076923076,0.10769230769230731,2
0.73,0.015,0.245,0.06345104641384548,0.7048327975802952,0.7682838439941406,2.887971014492754,0.1420289855072463,2
0.33,0.0,0.175,0.5,0.1256659189860026,0.3743340810139974,0.03567164179104454,3.065671641791045,2
0.07,0.05,0.04,0.06044811672634549,0.0,0.06044811672634549,0.5434939759036146,3.573493975903615,0
0.245,0.02,0.1,0.0,0.1256659189860026,0.1256659189860026,0.12870129870129876,2.9012987012987015,2
0.06,0.035,0.03,0.07044652303059896,0.05521935356987847,0.015227169460720487,0.7949999999999999,3.825,0
0.05,0.04,0.02,0.07044652303059896,0.1256659189860026,0.19611244201660155,3.339090909090909,0.30909090909090864,2
0.18,0.07,0.245,0.05521935356987847,0.3743340386284722,0.31911468505859375,3.8444927536231885,0.8144927536231883,2
0.32,0.035,0.23,1.0,0.1256659189860026,1.1256659189860025,1.8594117647058823,1.170588235294118,2
0.53,0.02,0.29,0.15595821804470486,0.29516722361246744,0.45112544165717233,4.615714285714286,1.5857142857142854,2
0.015,0.115,0.005,0.0,0.0,0.0,0.4682456140350877,3.498245614035088,0
0.82,0.11,0.295,0.0,0.29516722361246744,0.29516722361246744,1.6441592920353987,1.3858407079646016,2
0.055,0.05,0.36,0.0,0.20483277638753256,0.20483277638753256,0.9455102040816326,3.975510204081633,2
0.885,0.06,0.04,0.29516722361246744,0.1256659189860026,0.16950130462646484,0.047391304347826235,2.982608695652174,2
0.07,0.115,0.03,0.045395745171440974,0.0,0.045395745171440974,0.5236585365853657,3.553658536585366,0
0.255,0.1,0.135,0.0,0.1392089737786187,0.1392089737786187,0.5083216783216784,2.521678321678322,2
0.02,0.015,0.025,0.03347540961371528,0.0,0.03347540961371528,0.5649579831932772,3.5949579831932774,0
0.24,0.02,0.245,0.0,0.0,0.0,0.9100000000000001,2.12,2
0.045,0.005,0.0,0.12566587660047743,0.0791668521033393,0.20483272870381672,0.9089473684210523,2.121052631578948,2
0.205,0.04,0.13,1.0,0.09033446841769749,1.0903344684176974,3.0572727272727276,0.027272727272727337,2
0.025,0.02,0.015,0.0791668521033393,0.09033446841769749,0.011167616314358182,0.5672602739726025,3.5972602739726027,0
0.075,0.03,0.035,0.07916683620876735,0.07916683620876735,0.0,0.605114503816794,3.6351145038167942,0
0.295,0.005,0.265,0.07916683620876735,1.0,0.9208331637912326,2.970845070422535,0.059154929577465154,2
0.87,0.03,0.28,0.07916683620876735,0.6256659613715277,0.7048327975802952,3.0495121951219515,0.019512195121951237,2
0.395,0.055,0.25,0.17717107137044272,1.0,0.8228289286295573,2.0300000000000002,1.0,2
0.22,0.005,0.27,1.0,0.0,1.0,2.694864864864865,0.33513513513513526,2
0.035,0.03,0.025,0.0,0.0,0.0,0.7339097744360901,3.7639097744360903,0
0.285,0.005,0.18,0.139208984375,1.0,0.860791015625,2.0713793103448275,0.9586206896551728,2
0.805,0.1,0.23,1.0,0.0,1.0,0.9014285714285712,2.128571428571429,2
0.045,0.07,0.015,0.0,0.09033447901407878,0.09033447901407878,0.361919191919192,3.3919191919191922,0
0.005,0.04,0.005,0.05771586100260417,0.0,0.05771586100260417,0.361919191919192,3.3919191919191922,0
0.03,0.07,0.185,0.05771586100260417,0.5,0.5577158610026042,4.043114754098361,1.0131147540983605,2
0.03,0.0,0.0,0.0,0.06044813262091742,0.06044813262091742,0.36298245614035096,3.392982456140351,0
0.09,0.04,0.225,0.0,0.0,0.0,3.612608695652174,0.5826086956521737,2
0.235,0.13,0.365,0.5,0.0,0.5,0.6245454545454545,3.6545454545454548,2
0.045,0.085,0.005,0.0,0.0,0.0,0.4879190751445086,3.517919075144509,0
0.455,0.03,0.005,0.0,0.1256659189860026,0.1256659189860026,1.0557142857142856,4.085714285714285,2
0.42,0.065,0.32,0.139208984375,1.0,0.860791015625,2.0739024390243905,0.9560975609756097,2
1.175,0.145,0.14,0.5577159033881294,1.0,1.5577159033881294,0.8300000000000001,2.2,2
0.17,0.03,0.035,1.0,1.0,0.0,2.3499999999999996,0.6800000000000006,2
0.385,0.065,0.39,1.0,0.052929353713989255,1.0529293537139892,1.0033333333333334,4.033333333333333,2
0.085,0.045,0.05,0.052929353713989255,0.06676673359341091,0.013837379879421657,0.8651219512195123,3.8951219512195125,0
0.06,0.005,0.02,0.12566587660047743,0.07044657071431477,0.19611244731479222,0.7874468085106385,2.2425531914893617,2
0.245,0.045,0.17,1.0,0.0791668521033393,1.0791668521033393,2.7228571428571433,0.30714285714285694,2
0.04,0.02,0.02,0.07044657071431477,0.0791668521033393,0.008720281389024523,0.6380851063829787,3.668085106382979,0
0.025,0.0,0.0,0.0,0.03973704973856608,0.03973704973856608,0.4072881355932201,3.4372881355932203,0
0.07,0.05,0.23,0.0,0.0,0.0,3.913333333333333,0.8833333333333329,2
0.035,0.005,0.005,0.03973702324761285,0.0,0.03973702324761285,0.48210191082802556,3.512101910828026,0
0.215,0.01,0.125,0.03973702324761285,0.1051369137234158,0.14487393697102866,2.0971755725190837,0.9328244274809165,2
0.085,0.01,0.015,0.057715876897176104,0.074553738700019,0.01683786180284288,0.5074233128834353,3.5374233128834356,0
0.33,0.065,0.345,0.057715876897176104,0.0,0.057715876897176104,2.5207216494845364,0.5092783505154639,2
0.035,0.01,0.0,0.0,0.03973704973856608,0.03973704973856608,0.40214285714285714,3.4321428571428574,0
0.09,0.03,0.165,0.0,0.17717106077406142,0.17717106077406142,2.2983544303797467,0.7316455696202535,2
0.035,0.025,0.025,0.035331471761067705,0.07044652303059896,0.03511505126953125,0.6938095238095237,3.723809523809524,0
0.075,0.04,0.005,0.035331471761067705,0.15595827102661133,0.19128974278767905,3.265643564356436,0.23564356435643585,2
0.11,0.015,0.02,0.07044652303059896,0.15595827102661133,0.22640479405721028,0.8488679245283022,2.181132075471698,2
0.315,0.03,0.205,1.0,0.15595827102661133,1.1559582710266114,2.239836065573771,0.7901639344262295,2
0.085,0.045,0.05,0.052929353713989255,0.057715876897176104,0.004786523183186849,0.7489473684210526,3.778947368421053,0
0.905,0.135,0.3,0.052929353713989255,0.7951672871907552,0.7422379334767659,1.4770588235294122,1.552941176470588,2
0.49,0.22,0.06,0.7951672871907552,0.09033446841769749,0.7048328187730577,0.45962962962962983,2.5703703703703704,2
0.125,0.075,0.26,0.12566587660047743,1.0,1.1256658766004775,2.410645161290323,0.6193548387096772,2
0.92,0.0,0.08,0.3743340810139974,0.9422841389973958,0.5679500579833985,0.20571428571428552,3.2357142857142858,2
0.765,0.055,0.225,0.3743340810139974,0.0,0.3743340810139974,2.5394017094017096,0.49059829059829063,2
0.84,0.01,0.315,0.0,0.5,0.5,0.8300000000000001,2.2,2
0.05,0.035,0.03,0.0,0.0,0.0,0.5985714285714283,3.6285714285714286,0
0.125,0.095,0.395,0.0,0.0,0.0,1.8194736842105268,1.2105263157894735,0
0.885,0.11,0.07,0.5,0.0,0.5,0.28764705882352937,3.3176470588235296,2
0.02,0.005,0.015,0.0,0.0,0.0,0.42714285714285705,3.4571428571428573,0
0.095,0.005,0.12,0.0,0.17717106077406142,0.17717106077406142,3.6505128205128203,0.6205128205128201,2
0.065,0.1,0.05,0.06044811672634549,0.20115288628472222,0.14070476955837674,0.4832530120481926,3.513253012048193,0
0.24,0.075,0.11,0.20115288628472222,0.1256659189860026,0.3268188052707248,0.18064935064935073,2.8493506493506495,2
0.035,0.02,0.02,0.07603081597222222,0.06345104641384548,0.012579769558376737,0.5817647058823527,3.611764705882353,0
0.2,0.015,0.19,0.07603081597222222,0.0,0.07603081597222222,3.33,0.2999999999999998,2
0.105,0.0,0.035,0.06345104641384548,0.15595827102661133,0.2194093174404568,0.5673737373737375,2.4626262626262627,2
0.3,0.005,0.18,1.0,0.15595827102661133,1.1559582710266114,2.187142857142857,0.8428571428571434,2
0.05,0.005,0.0,0.15595821804470486,0.0791668521033393,0.23512507014804415,0.9688888888888894,2.061111111111111,2
0.09,0.03,0.14,0.0,0.0791668521033393,0.0791668521033393,0.7154545454545453,3.7454545454545456,2
0.185,0.04,0.12,1.0,0.07044657071431477,1.0704465707143147,2.9728571428571433,0.05714285714285694,2
0.025,0.02,0.015,0.0791668521033393,0.07044657071431477,0.008720281389024523,0.5613043478260868,3.591304347826087,0
0.02,0.025,0.03,0.05771586100260417,0.04237865871853298,0.015337202284071181,0.6380851063829787,3.668085106382979,0
0.19,0.025,0.205,0.04237865871853298,1.0,0.957621341281467,1.0344067796610168,4.064406779661017,2
0.64,0.0,0.2,0.04237865871853298,0.7048327975802952,0.7472114562988281,3.8633333333333333,0.833333333333333,2
0.08,0.045,0.02,0.12566587660047743,0.07044657071431477,0.19611244731479222,3.6543243243243246,0.6243243243243244,2
0.735,0.27,0.2,0.7779654820760091,0.07044657071431477,0.848412052790324,3.6376923076923076,0.6076923076923073,2
0.08,0.06,0.04,0.0,0.07044657071431477,0.07044657071431477,0.709473684210526,3.7394736842105263,0
0.2,0.275,0.105,0.11799613104926215,0.6343861897786458,0.5163900587293837,3.8067441860465117,0.7767441860465114,2
0.82,0.25,0.24,0.7779654820760091,0.0634510252210829,0.841416507297092,0.2764285714285717,2.7535714285714286,2
0.035,0.27,0.13,0.0634510252210829,0.6343861897786458,0.6978372149997287,1.1401492537313431,4.170149253731344,2
0.08,0.03,0.03,0.0634510252210829,0.057715876897176104,0.005735148323906793,0.6505194805194803,3.6805194805194805,0
0.05,0.015,0.01,0.03347541491190593,0.07044657601250542,0.0369711611005995,0.4662962962962962,3.4962962962962965,0
0.64,0.055,0.235,0.5,0.09033446841769749,0.5903344684176974,2.5349180327868854,0.4950819672131148,2
0.05,0.015,0.02,0.09033446841769749,0.10100307464599609,0.010668606228298612,0.496923076923077,3.5269230769230773,0
0.11,0.03,0.335,0.7577621459960937,0.02891727023654514,0.7866794162326389,1.11392523364486,4.14392523364486,2
0.01,0.015,0.005,0.02891727023654514,0.0,0.02891727023654514,0.45323699421965324,3.4832369942196535,0
0.805,0.02,0.295,0.02891727023654514,0.25776212480333116,0.28667939503987633,1.8213043478260866,1.2086956521739136,2
0.035,0.06,0.375,0.0,0.0,0.0,0.6339175257731959,3.663917525773196,2
0.905,0.06,0.06,0.25776212480333116,0.0,0.25776212480333116,0.19363636363636383,2.8363636363636364,2
0.345,0.005,0.245,0.15595821804470486,1.0,0.8440417819552951,2.3952173913043477,0.6347826086956525,2
1.065,0.06,0.295,1.0,0.07044657601250542,1.0704465760125055,1.421549295774648,1.6084507042253522,2
0.075,0.025,0.025,0.07044657601250542,0.057715882195366754,0.012730693817138672,0.5459999999999998,3.576,0
0.02,0.075,0.27,0.07044657601250542,0.0,0.07044657601250542,2.0405263157894735,0.9894736842105267,2
0.085,0.075,0.05,0.057715882195366754,0.0791668521033393,0.021450969907972548,0.7226315789473685,3.7526315789473688,0
0.905,0.115,0.3,0.057715882195366754,0.8144528706868489,0.7567369884914822,1.5750980392156864,1.4549019607843139,2
0.495,0.23,0.05,0.8144528706868489,0.1051369243197971,0.7093159463670519,0.8300000000000001,2.2,2
0.065,0.01,0.025,0.11799613104926215,0.1051369137234158,0.22313304477267795,0.6444329896907219,2.3855670103092783,2
0.045,0.02,0.02,0.1051369137234158,0.09717958238389757,0.00795733133951823,0.5985714285714283,3.6285714285714286,0
0.395,0.085,0.235,0.10962015787760417,0.07044652303059896,0.03917363484700521,1.604774774774775,1.4252252252252253,2
0.08,0.05,0.055,0.05771586100260417,0.07044652303059896,0.012730662027994792,0.789047619047619,3.8190476190476192,0
0.045,0.05,0.325,0.07044652303059896,0.5,0.42955347696940105,1.948279569892473,1.0817204301075272,2
0.275,0.0,0.155,0.15595821804470486,0.0,0.15595821804470486,0.14560975609756088,3.175609756097561,2
0.005,0.015,0.005,0.0,0.0,0.0,0.49026143790849686,3.520261437908497,0
0.08,0.05,0.29,0.0,0.2220345179239909,0.2220345179239909,2.663333333333333,0.36666666666666714,2
0.14,0.015,0.23,0.0,0.0,0.0,0.4477777777777776,3.477777777777778,2
0.01,0.005,0.01,0.0,0.0,0.0,0.4286206896551725,3.4586206896551728,0
0.05,0.02,0.21,0.0,0.20483277638753256,0.20483277638753256,0.6977777777777776,3.727777777777778,2
0.105,0.05,0.075,0.10513695610894097,0.08438491821289062,0.020752037896050346,1.0848936170212764,4.114893617021277,0
0.815,0.185,0.215,0.08438491821289062,0.7048327975802952,0.7892177157931858,0.1751327433628318,2.8548672566371684,2
0.215,0.05,0.09,0.08438491821289062,0.1256659189860026,0.21005083719889323,3.4242028985507247,0.39420289855072443,2
0.6,0.235,0.125,0.7048327975802952,0.1256659189860026,0.5791668785942925,3.777368421052632,0.7473684210526317,2
0.22,0.0,0.135,0.15595821804470486,1.0,0.8440417819552951,2.1958536585365858,0.8341463414634145,2
0.04,0.03,0.025,0.15595821804470486,0.0,0.15595821804470486,3.655396825396825,0.625396825396825,2
0.095,0.035,0.12,0.0,0.0,0.0,0.4014285714285717,2.6285714285714286,2
0.17,0.005,0.13,1.0,0.0,1.0,0.3700000000000001,3.4000000000000004,2
0.35,0.03,0.125,1.0,0.0,1.0,3.920909090909091,0.8909090909090907,2
0.01,0.025,0.02,0.0,0.0,0.0,0.5248387096774194,3.5548387096774197,0
0.14,0.065,0.055,0.10513695610894097,0.10513695610894097,0.0,0.9845695364238409,4.014569536423841,0
0.005,0.05,0.035,0.10513695610894097,0.11449829737345378,0.21963525348239474,3.2653741496598636,0.23537414965986336,2
0.145,0.015,0.02,0.10513695610894097,0.11449829737345378,0.21963525348239474,1.1084810126582276,1.9215189873417726,2
0.225,0.005,0.015,1.0,1.0,0.0,0.6699999999999999,2.3600000000000003,2
0.04,0.105,0.235,0.11449829737345378,0.11449829737345378,0.0,1.095233644859813,4.125233644859813,2
0.07,0.055,0.035,0.04237865871853298,0.02272677951388889,0.019651879204644097,0.5352694610778443,3.5652694610778446,0
0.855,0.015,0.315,0.5423785739474827,0.02272677951388889,0.5196517944335938,0.7038738738738739,2.3261261261261263,2
0.73,0.035,0.155,0.3948631286621094,0.14438462787204318,0.5392477565341526,0.5486407766990289,3.578640776699029,2
0.015,0.005,0.0,0.0,0.0,0.0,0.41137931034482733,3.4413793103448276,0
0.06,0.035,0.215,0.0,0.0,0.0,3.240958904109589,0.21095890410958873,2
0.61,0.03,0.205,0.09033448961046008,0.8743340810139973,0.7839995914035374,3.6496721311475406,0.6196721311475404,2
0.865,0.185,0.285,0.79516724480523,0.0212127685546875,0.7739544762505426,2.305728155339806,0.7242718446601941,2
0.055,0.03,0.035,0.05771586100260417,0.0212127685546875,0.03650309244791667,0.5556209150326796,3.58562091503268,0
0.975,0.02,0.35,0.8743340810139973,0.0212127685546875,0.8531213124593099,0.38555555555555543,2.644444444444445,2
0.11,0.02,0.195,0.894863043891059,0.1392089737786187,0.7556540701124403,3.014615384615385,0.01538461538461533,2
0.125,0.06,0.06,0.08438491821289062,0.09033448961046008,0.005949571397569444,1.0741095890410959,4.104109589041096,0
0.205,0.08,0.355,0.09033448961046008,1.0,0.9096655103895399,0.18632183908045974,2.8436781609195405,2
0.255,0.095,0.295,0.09033448961046008,0.11449830796983507,0.024163818359375,3.5572727272727276,0.5272727272727273,2
0.395,0.065,0.33,1.0,0.11449828677707248,1.1144982867770725,0.7609090909090908,3.790909090909091,2
0.91,0.035,0.3,0.11449828677707248,0.7337501525878907,0.6192518658108181,0.6806382978723402,3.7106382978723405,2
0.145,0.005,0.13,0.17717107137044272,0.0,0.17717107137044272,3.0744444444444445,0.04444444444444429,2
0.01,0.005,0.0,0.0,0.0,0.0,0.41137931034482733,3.4413793103448276,0
0.06,0.03,0.21,0.0,0.24223785400390624,0.24223785400390624,3.1543243243243246,0.12432432432432439,2
0.37,0.015,0.08,0.15595821804470486,0.0,0.15595821804470486,1.9024637681159424,1.1275362318840578,2
0.015,0.01,0.005,0.0,0.0,0.0,0.44741935483870954,3.47741935483871,0
0.16,0.055,0.35,0.0,1.0,1.0,0.38428571428571434,3.4142857142857146,2
0.275,0.305,0.075,0.12566587660047743,0.631349860297309,0.5056839836968317,3.585905511811024,0.5559055118110239,2
0.875,0.04,0.135,0.79516724480523,0.631349860297309,0.163817384507921,3.8888235294117646,0.8588235294117643,2
